s,x,y,kappa,altitude(m)
3228.557273,189.5016043,-328.2325538,2.42E-05,11.375
3229.557136,189.0165263,-327.3582397,3.14E-05,11.456
3230.556999,188.5314421,-326.4839291,3.92E-05,11.536
3231.556862,188.0463551,-325.60962,4.75E-05,11.613
3232.556725,187.5612711,-324.7353093,5.61E-05,11.688
3233.556588,187.0761958,-323.8609937,6.49E-05,11.762
3234.556451,186.5911351,-322.9866699,7.37E-05,11.833
3235.556314,186.1060907,-322.1123371,8.24E-05,11.903
3236.556176,185.6210441,-321.2380055,9.09E-05,11.97
3237.556039,185.1359713,-320.3636885,9.92E-05,12.036
3238.555902,184.6508479,-319.4893997,0.000107128,12.1
3239.555765,184.1656504,-318.6151521,0.000114565,12.161
3240.555628,183.6803978,-317.7409353,0.000121448,12.221
3241.555491,183.1951751,-316.8667017,0.000127704,12.279
3242.555354,182.7100729,-315.992401,0.000133269,12.334
3243.555217,182.2251819,-315.1179827,0.000138086,12.388
3244.55508,181.7405653,-314.2434114,0.000142107,12.44
3245.554943,181.2560308,-313.3687945,0.00014529,12.49
3246.554805,180.7712465,-312.4943167,0.000147602,12.538
3247.554668,180.285879,-311.6201639,0.000149018,12.584
3248.554531,179.7995954,-310.7465216,0.000149524,12.628
3249.554394,179.3122191,-309.8734881,0.000149116,12.67
3250.554257,178.8239942,-309.0009276,0.000147802,12.71
3251.55412,178.3352346,-308.128665,0.000145593,12.748
3252.553983,177.8462545,-307.2565256,0.000142508,12.784
3253.553846,177.3573578,-306.3843399,0.000138566,12.818
3254.553709,176.8686557,-305.5120459,0.000133792,12.85
3255.553571,176.3800871,-304.6396776,0.000128216,12.88
3256.553434,175.8915845,-303.7672727,0.00012189,12.909
3257.553297,175.4030804,-302.8948687,0.000114889,12.935
3258.55316,174.9145196,-302.0224962,0.00010732,12.959
3259.553023,174.4259059,-301.1501531,9.93E-05,12.981
3260.552886,173.9372611,-300.2778274,9.10E-05,13.002
3261.552749,173.4486067,-299.405507,8.24E-05,13.031
3262.552612,172.9599642,-298.53318,7.36E-05,13.059
3263.552475,172.4713441,-297.6608405,6.46E-05,13.087
3264.552337,171.9827395,-296.7884923,5.52E-05,13.115
3265.5522,171.4941423,-295.91614,4.56E-05,13.143
3266.552063,171.0055442,-295.0437882,3.59E-05,13.172
3267.551926,170.5169377,-294.1714411,2.65E-05,13.2
3268.551789,170.0283242,-293.2990979,1.80E-05,13.228
3269.551652,169.5397092,-292.4267555,1.10E-05,13.256
3270.551515,169.0510988,-291.5544106,6.36E-06,13.284
3271.551378,168.5624987,-290.6820599,4.51E-06,13.313
3272.551241,168.0739117,-289.8097018,5.64E-06,13.341
3273.551103,167.5853323,-288.9373396,9.58E-06,13.369
3274.550966,167.0967533,-288.0649771,1.59E-05,13.397
3275.550829,166.6081676,-287.1926183,2.39E-05,13.426
3276.550692,166.1195688,-286.3202669,3.29E-05,13.454
3277.550555,165.6309605,-285.4479208,4.26E-05,13.482
3278.550418,165.1423563,-284.5755724,5.24E-05,13.51
3279.550281,164.6537701,-283.703214,6.22E-05,13.538
3280.550144,164.1652159,-282.8308375,7.19E-05,13.572
3281.550007,163.6767003,-281.9584393,8.15E-05,13.614
3282.549869,163.1881918,-281.0860372,9.10E-05,13.654
3283.549732,162.6996466,-280.2136557,0.000100181,13.692
3284.549595,162.2110207,-279.3413196,0.000109018,13.729
3285.549458,161.7222712,-278.4690528,0.000117373,13.763
3286.549321,161.2334259,-277.5968399,0.000125133,13.795
3287.549184,160.74463,-276.7245993,0.000132202,13.825
3288.549047,160.2560397,-275.8522431,0.000138508,13.853
3289.54891,159.7678113,-274.9796836,0.000143994,13.879
3290.548773,159.2800642,-274.1068537,0.000148616,13.904
3291.548635,158.7925471,-273.2338948,0.000152337,13.926
3292.548498,158.3047935,-272.3610691,0.000155125,13.946
3293.548361,157.8163344,-271.4886404,0.000156955,13.965
3294.548224,157.3267011,-270.6168723,0.00015781,13.981
3295.548087,156.8356401,-269.7459072,0.000157684,13.995
3296.54795,156.3434892,-268.8755552,0.00015658,13.969
3297.547813,155.8506871,-268.0055694,0.000154514,13.922
3298.547676,155.3576723,-267.1357033,0.000151511,13.876
3299.547539,154.8648687,-266.2657184,0.000147601,13.83
3300.547401,154.3724191,-265.3955343,0.000142822,13.786
3301.547264,153.8802157,-264.5252118,0.000137215,13.742
3302.547127,153.3881414,-263.6548166,0.000130831,13.7
3303.54699,152.8960796,-262.7844144,0.000123733,13.658
3304.546853,152.4039335,-261.9140596,0.000115998,13.618
3305.546716,151.9117041,-261.0437517,0.000107718,13.578
3306.546579,151.4194215,-260.1734737,9.90E-05,13.54
3307.546442,150.927116,-259.3032086,8.99E-05,13.503
3308.546305,150.4348177,-258.4329394,8.07E-05,13.466
3309.546168,149.9425426,-257.5626572,7.12E-05,13.431
3310.54603,149.4502858,-256.6923647,6.17E-05,13.396
3311.545893,148.9580403,-255.8220658,5.23E-05,13.363
3312.545756,148.4657992,-254.9517645,4.29E-05,13.33
3313.545619,147.973556,-254.0814643,3.40E-05,13.299
3314.545482,147.4813087,-253.2111665,2.57E-05,13.268
3315.545345,146.9890578,-252.3408706,1.84E-05,13.238
3316.545208,146.496804,-251.4705764,1.24E-05,13.21
3317.545071,146.0045476,-250.6002836,8.04E-06,13.182
3318.544934,145.5122888,-249.7299923,5.32E-06,13.156
3319.544796,145.0200259,-248.8597032,4.10E-06,13.13
3320.544659,144.5277572,-247.9894174,4.06E-06,13.106
3321.544522,144.0354809,-247.119136,4.76E-06,13.082
3322.544385,143.5431952,-246.2488598,5.76E-06,13.059
3323.544248,143.0509,-245.378589,6.73E-06,13.038
3324.544111,142.5585966,-244.5083229,7.46E-06,13.017
3325.543974,142.0662865,-243.6380605,7.93E-06,12.998
3326.543837,141.5739711,-242.7678012,8.19E-06,12.979
3327.5437,141.0816513,-241.8975443,8.35E-06,12.961
3328.543562,140.5893258,-241.0272907,8.51E-06,12.945
3329.543425,140.0969922,-240.1570416,8.70E-06,12.929
3330.543288,139.6046484,-239.2867984,8.94E-06,12.915
3331.543151,139.112292,-238.4165622,9.19E-06,12.901
3332.543014,138.6199221,-237.5463337,9.43E-06,12.891
3333.542877,138.1275397,-236.6761122,9.64E-06,12.88
3334.54274,137.635146,-235.8058971,9.80E-06,12.87
3335.542603,137.1427422,-234.9356878,9.93E-06,12.859
3336.542466,136.6503295,-234.0654835,1.00E-05,12.849
3337.542328,136.1579081,-233.1952841,1.01E-05,12.838
3338.542191,135.6654779,-232.3250897,1.01E-05,12.828
3339.542054,135.1730386,-231.4549005,1.01E-05,12.817
3340.541917,134.68059,-230.5847164,1.01E-05,12.807
3341.54178,134.1881323,-229.7145376,1.01E-05,12.796
3342.541643,133.6956661,-228.8443636,9.98E-06,12.786
3343.541506,133.2031922,-227.9741939,9.87E-06,12.775
3344.541369,132.7107116,-227.104028,9.72E-06,12.765
3345.541232,132.2182251,-226.2338655,9.53E-06,12.754
3346.541094,131.7257323,-225.3637066,9.31E-06,12.744
3347.540957,131.2332313,-224.4935522,9.04E-06,12.733
3348.54082,130.7407206,-223.6234034,8.71E-06,12.723
3349.540683,130.2481983,-222.7532611,8.34E-06,12.712
3350.540546,129.7556631,-221.8831261,7.89E-06,12.702
3351.540409,129.2631163,-221.0129977,7.39E-06,12.691
3352.540272,128.7705601,-220.1428746,6.82E-06,12.681
3353.540135,128.2779968,-219.2727555,6.19E-06,12.67
3354.539998,127.7854284,-218.4026393,5.50E-06,12.66
3355.53986,127.2928557,-217.5325256,4.75E-06,12.649
3356.539723,126.8002766,-216.6624155,3.94E-06,12.639
3357.539586,126.3076887,-215.7923103,3.08E-06,12.628
3358.539449,125.8150896,-214.9222115,2.18E-06,12.618
3359.539312,125.3224774,-214.0521201,1.23E-06,12.607
3360.539175,124.8298541,-213.182035,2.79E-07,12.597
3361.539038,124.3372245,-212.3119535,-6.76E-07,12.586
3362.538901,123.8445931,-211.441873,-1.63E-06,12.576
3363.538764,123.3519649,-210.5717907,-2.59E-06,12.565
3364.538626,122.859343,-209.7017048,-3.60E-06,12.555
3365.538489,122.3667264,-208.8316159,-4.70E-06,12.544
3366.538352,121.8741129,-207.9615252,-5.91E-06,12.534
3367.538215,121.3815005,-207.0914339,-7.17E-06,12.539
3368.538078,120.8888872,-206.2213432,-8.34E-06,12.557
3369.537941,120.3962748,-205.3512519,-9.20E-06,12.575
3370.537804,119.903669,-204.4811569,-9.57E-06,12.592
3371.537667,119.4110759,-203.6110547,-9.40E-06,12.61
3372.53753,118.9185012,-202.7409421,-8.93E-06,12.628
3373.537392,118.4259504,-201.870816,-8.72E-06,12.645
3374.537255,117.9334232,-201.0006765,-9.64E-06,12.663
3375.537118,117.4409179,-200.1305246,-1.27E-05,12.68
3376.536981,116.9484324,-199.2603615,-1.89E-05,12.698
3377.536844,116.4559649,-198.3901881,-2.88E-05,12.716
3378.536707,115.9635147,-197.5200049,-4.28E-05,12.733
3379.53657,115.4710839,-196.6498109,-6.05E-05,12.751
3380.536433,114.9786745,-195.7796047,-8.16E-05,12.769
3381.536296,114.4862889,-194.9093851,-0.000105116,12.786
3382.536159,113.9939285,-194.0391514,-0.000130445,12.804
3383.536021,113.5015861,-193.1689076,-0.000156895,12.822
3384.535884,113.0092484,-192.2986611,-0.000183953,12.839
3385.535747,112.5169019,-191.4284192,-0.000211236,12.857
3386.53561,112.0245332,-190.5581894,-0.00023843,12.875
3387.535473,111.5321415,-189.6879723,-0.000265238,12.892
3388.535336,111.0397697,-188.817744,-0.000291361,12.91
3389.535199,110.5474703,-187.9474753,-0.000316493,12.927
3390.535062,110.055296,-187.077137,-0.000340334,12.945
3391.534925,109.5632954,-186.2067022,-0.000362605,12.963
3392.534787,109.0713983,-185.33621,-0.00038306,12.98
3393.53465,108.5793937,-184.4657775,-0.000401491,12.998
3394.534513,108.0870626,-183.5955266,-0.000417722,13.019
3395.534376,107.5941862,-182.7255789,-0.000431608,13.04
3396.534239,107.1006571,-181.8559938,-0.000443027,13.059
3397.534102,106.6071163,-180.9864143,-0.000451875,13.078
3398.533965,106.1145121,-180.1163118,-0.00045807,13.096
3399.533828,105.6237937,-179.2451574,-0.000461549,13.113
3400.533691,105.1359081,-178.3724235,-0.000462273,13.128
3401.533553,104.6512683,-177.49788,-0.000460227,13.142
3402.533416,104.1690877,-176.6219658,-0.000455424,13.153
3403.533279,103.6884161,-175.7452109,-0.000447904,13.114
3404.533142,103.2083032,-174.8681454,-0.000437735,13.074
3405.533005,102.7278338,-173.9912797,-0.000425008,13.035
3406.532868,102.2467017,-173.1147846,-0.00040984,12.995
3407.532731,101.7651164,-172.2385429,-0.000392374,12.956
3408.532594,101.2833034,-171.3624285,-0.000372778,12.917
3409.532457,100.8014883,-170.4863154,-0.00035125,12.877
3410.532319,100.3198545,-169.6101012,-0.000328018,12.838
3411.532182,99.83839234,-168.7337912,-0.00030334,12.798
3412.532045,99.35703761,-167.8574211,-0.000277499,12.759
3413.531908,98.87572602,-166.981027,-0.000250794,12.719
3414.531771,98.39439394,-166.1046442,-0.000223524,12.68
3415.531634,97.91301046,-165.2282903,-0.000195989,12.641
3416.531497,97.43159302,-164.3519553,-0.000168501,12.601
3417.53136,96.95016296,-163.4756274,-0.000141407,12.562
3418.531223,96.46874159,-162.5992948,-0.000115153,12.522
3419.531085,95.98734818,-161.7229468,-9.03E-05,12.483
3420.530948,95.5059839,-160.8465826,-6.76E-05,12.443
3421.530811,95.02464051,-159.9702069,-4.78E-05,12.404
3422.530674,94.5433097,-159.0938242,-3.16E-05,12.365
3423.530537,94.06198314,-158.2174392,-1.94E-05,12.325
3424.5304,93.58065499,-157.3410552,-1.13E-05,12.286
3425.530263,93.09932586,-156.4646716,-6.74E-06,12.246
3426.530126,92.61799744,-155.5882877,-5.01E-06,12.207
3427.529989,92.13667139,-154.7119026,-5.08E-06,12.167
3428.529851,91.65534942,-153.8355151,-5.97E-06,12.128
3429.529714,91.17403346,-152.9591244,-6.93E-06,12.088
3430.529577,90.69272571,-152.0827291,-7.51E-06,12.049
3431.52944,90.21142837,-151.2063281,-7.59E-06,12.01
3432.529303,89.73014363,-150.3299202,-7.28E-06,11.97
3433.529166,89.24887284,-149.4535047,-6.79E-06,11.931
3434.529029,88.76761312,-148.577083,-6.29E-06,11.891
3435.528892,88.28636029,-147.7006576,-5.88E-06,11.852
3436.528755,87.80511015,-146.8242307,-5.55E-06,11.812
3437.528617,87.32385857,-145.9478046,-5.27E-06,11.773
3438.52848,86.84260452,-145.0713799,-4.98E-06,11.733
3439.528343,86.36135184,-144.1949544,-4.64E-06,11.694
3440.528206,85.88010482,-143.3185258,-4.26E-06,11.655
3441.528069,85.39886774,-142.4420917,-3.83E-06,11.615
3442.527932,84.91764436,-141.5656501,-3.39E-06,11.576
3443.527795,84.43643344,-140.6892017,-2.93E-06,11.536
3444.527658,83.9552309,-139.8127486,-2.48E-06,11.497
3445.527521,83.47403267,-138.9362933,-2.04E-06,11.457
3446.527383,82.99283465,-138.0598377,-1.58E-06,11.418
3447.527246,82.51163393,-137.1833837,-1.12E-06,11.378
3448.527109,82.03043089,-136.306931,-6.58E-07,11.339
3449.526972,81.54922654,-135.4304789,-1.93E-07,11.3
3450.526835,81.06802186,-134.5540271,2.65E-07,11.26
3451.526698,80.5868178,-133.6775749,7.08E-07,11.22
3452.526561,80.10561427,-132.8011224,1.13E-06,11.163
3453.526424,79.62441019,-131.9246702,1.53E-06,11.106
3454.526287,79.14320442,-131.0482189,1.89E-06,11.05
3455.52615,78.66199585,-130.1717692,2.23E-06,10.993
3456.526012,78.18078328,-129.2953217,2.54E-06,10.936
3457.525875,77.69956528,-128.4188771,2.80E-06,10.88
3458.525738,77.21834028,-127.5424364,3.02E-06,10.823
3459.525601,76.73710676,-126.6660004,3.20E-06,10.766
3460.525464,76.25586318,-125.7895699,3.34E-06,10.71
3461.525327,75.77460958,-124.9131449,3.45E-06,10.653
3462.52519,75.29334866,-124.036724,3.54E-06,10.596
3463.525053,74.81208338,-123.1603054,3.61E-06,10.54
3464.524916,74.3308167,-122.2838876,3.64E-06,10.483
3465.524778,73.84955122,-121.4074691,3.61E-06,10.426
3466.524641,73.36828567,-120.5310507,3.48E-06,10.37
3467.524504,72.88701649,-119.6546342,3.24E-06,10.313
3468.524367,72.40574006,-118.7782218,2.91E-06,10.256
3469.52423,71.92445277,-117.9018153,2.62E-06,10.199
3470.524093,71.44315296,-117.0254157,2.56E-06,10.143
3471.523956,70.96184488,-116.1490206,2.98E-06,10.086
3472.523819,70.48053398,-115.272627,4.16E-06,10.029
3473.523682,69.99922566,-114.3962321,6.30E-06,9.992
3474.523544,69.51792515,-113.5198329,9.48E-06,9.975
3475.523407,69.03663274,-112.6434292,1.37E-05,9.959
3476.52327,68.55534356,-111.7670237,1.87E-05,9.944
3477.523133,68.0740525,-110.8906193,2.44E-05,9.93
3478.522996,67.59275443,-110.0142187,3.05E-05,9.917
3479.522859,67.11144565,-109.137824,3.67E-05,9.905
3480.522722,66.63013058,-108.2614328,4.29E-05,9.894
3481.522585,66.14881654,-107.385041,4.90E-05,9.884
3482.522448,65.66751091,-106.5086446,5.50E-05,9.875
3483.52231,65.18622094,-105.6322395,6.08E-05,9.867
3484.522173,64.70494696,-104.7558256,6.64E-05,9.86
3485.522036,64.22367654,-103.8794098,7.17E-05,9.854
3486.521899,63.74239589,-103.0029997,7.67E-05,9.849
3487.521762,63.26109122,-102.1266028,8.13E-05,9.845
3488.521625,62.77975139,-101.2502254,8.54E-05,9.842
3489.521488,62.29839622,-100.3738565,8.91E-05,9.839
3490.521351,61.81706553,-99.49747401,9.22E-05,9.838
3491.521214,61.33579945,-98.62105575,9.47E-05,9.838
3492.521076,60.85463814,-97.74457949,9.67E-05,9.839
3493.520939,60.37356495,-96.86805436,9.80E-05,9.84
3494.520802,59.89237471,-95.9915936,9.88E-05,9.843
3495.520665,59.41082314,-95.11533203,9.89E-05,9.847
3496.520528,58.92866598,-94.23940449,9.84E-05,9.851
3497.520391,58.44566961,-93.36393991,9.73E-05,9.857
3498.520254,57.96186244,-92.48892263,9.56E-05,9.864
3499.520117,57.47754419,-91.61418722,9.33E-05,9.871
3500.51998,56.99302716,-90.73956135,9.05E-05,9.88
3501.519842,56.50862363,-89.86487266,8.71E-05,9.89
3502.519705,56.02459048,-88.9899794,8.31E-05,9.9
3503.519568,55.54089553,-88.11489937,7.87E-05,9.912
3504.519431,55.05741267,-87.23970221,7.39E-05,9.925
3505.519294,54.57401576,-86.36445759,6.87E-05,9.938
3506.519157,54.09057944,-85.48923473,6.31E-05,9.953
3507.51902,53.60703639,-84.61407081,5.73E-05,9.968
3508.518883,53.12341529,-83.73895,5.13E-05,9.985
3509.518746,52.63975378,-82.86385151,4.52E-05,10.002
3510.518608,52.15608954,-81.98875452,3.90E-05,10.019
3511.518471,51.6724574,-81.1136398,3.29E-05,10.037
3512.518334,51.18886334,-80.23850404,2.69E-05,10.054
3513.518197,50.7052965,-79.36335325,2.10E-05,10.071
3514.51806,50.22174582,-78.48819353,1.55E-05,10.089
3515.517923,49.73820023,-77.613031,1.03E-05,10.106
3516.517786,49.25465108,-76.73787043,5.71E-06,10.123
3517.517649,48.77109682,-75.86271269,1.77E-06,10.141
3518.517512,48.28753725,-74.98755788,-1.33E-06,10.158
3519.517375,47.80397216,-74.11240612,-3.46E-06,10.175
3520.517237,47.3204014,-73.23725749,-4.60E-06,10.193
3521.5171,46.83682627,-72.36211128,-4.83E-06,10.21
3522.516963,46.35324955,-71.48696594,-4.35E-06,10.227
3523.516826,45.8696741,-70.6118199,-3.44E-06,10.245
3524.516689,45.38610277,-69.73667159,-2.41E-06,10.262
3525.516552,44.9025378,-68.86151977,-1.49E-06,10.279
3526.516415,44.41897812,-67.98636502,-8.33E-07,10.297
3527.516278,43.93542151,-67.11120857,-4.86E-07,10.314
3528.516141,43.45186574,-66.23605166,-3.87E-07,10.331
3529.516003,42.96830857,-65.36089552,-4.27E-07,10.349
3530.515866,42.48474833,-64.48574109,-5.01E-07,10.366
3531.515729,42.00118423,-63.61058878,-5.32E-07,10.383
3532.515592,41.51761561,-62.73543897,-4.92E-07,10.401
3533.515455,41.03404178,-61.86029204,-3.95E-07,10.418
3534.515318,40.55046233,-60.98514821,-2.70E-07,10.435
3535.515181,40.0668796,-60.1100062,-1.49E-07,10.452
3536.515044,39.58329764,-59.23486376,-5.01E-08,10.47
3537.514907,39.09972055,-58.35971863,1.97E-08,10.487
3538.514769,38.61615241,-57.48456856,6.61E-08,10.504
3539.514632,38.13259564,-56.6094122,9.85E-08,10.522
3540.514495,37.64904736,-55.73425115,1.26E-07,10.539
3541.514358,37.16550358,-54.85908762,1.57E-07,10.556
3542.514221,36.68196034,-53.98392378,1.93E-07,10.574
3543.514084,36.19841376,-53.10876179,2.35E-07,10.591
3544.513947,35.71486197,-52.23360268,2.82E-07,10.618
3545.51381,35.23130533,-51.35844626,3.31E-07,10.645
3546.513673,34.74774429,-50.48329226,3.79E-07,10.672
3547.513535,34.26417932,-49.60814043,4.22E-07,10.697
3548.513398,33.78061108,-48.73299041,4.57E-07,10.722
3549.513261,33.29704152,-47.85784112,4.81E-07,10.745
3550.513124,32.81347305,-46.98269123,4.94E-07,10.768
3551.512987,32.3299081,-46.10753939,4.95E-07,10.79
3552.51285,31.84634907,-45.23238428,4.86E-07,10.81
3553.512713,31.36279586,-44.35722595,4.70E-07,10.83
3554.512576,30.87924373,-43.48206704,4.53E-07,10.849
3555.512439,30.39568738,-42.60691045,4.38E-07,10.866
3556.512301,29.91212152,-41.73175911,4.27E-07,10.883
3557.512164,29.42854141,-40.85661565,4.21E-07,10.899
3558.512027,28.944949,-39.98147899,4.19E-07,10.914
3559.51189,28.46135069,-39.10634558,4.16E-07,10.927
3560.511753,27.97775295,-38.23121186,4.08E-07,10.94
3561.511616,27.49416227,-37.35607425,3.92E-07,10.952
3562.511479,27.01058311,-36.48093026,3.65E-07,10.963
3563.511342,26.52701306,-35.60578124,3.26E-07,10.973
3564.511205,26.04344821,-34.73062934,2.78E-07,10.982
3565.511067,25.55988465,-33.85547674,2.25E-07,10.989
3566.51093,25.07631854,-32.98032554,1.73E-07,10.996
3567.510793,24.59274815,-32.10517671,1.28E-07,11.014
3568.510656,24.10917422,-31.23002984,9.36E-08,11.048
3569.510519,23.62559758,-30.35488445,7.28E-08,11.083
3570.510382,23.14201912,-29.47974009,6.53E-08,11.118
3571.510245,22.6584398,-28.60459619,6.82E-08,11.152
3572.510108,22.17486142,-27.72945177,7.62E-08,11.187
3573.509971,21.6912861,-26.85430566,8.30E-08,11.222
3574.509833,21.20771596,-25.97915669,8.25E-08,11.256
3575.509696,20.72415312,-25.10400369,7.09E-08,11.291
3576.509559,20.24059766,-24.22884661,4.72E-08,11.326
3577.509422,19.75704562,-23.35368764,1.37E-08,11.36
3578.509285,19.27349254,-22.47852924,-1.94E-08,11.395
3579.509148,18.78993397,-21.60337388,-4.88E-08,11.426
3580.509011,18.30636577,-20.72822384,-7.24E-08,11.454
3581.508874,17.82278815,-19.853079,-8.99E-08,11.481
3582.508737,17.33920441,-18.97793755,-1.03E-07,11.507
3583.508599,16.8556179,-18.10279762,-1.13E-07,11.532
3584.508462,16.372032,-17.22765736,-1.24E-07,11.556
3585.508325,15.88844942,-16.35251526,-1.39E-07,11.579
