s,x,y,kappa,altitude (m),altitude_smooth,gradient_rad,gradient_deg
3246.548047,197.9798354,-360.0334457,8.22e-05,10.986,11.114151356604994,0.0014642072522167387,0.08389289588446638
3247.547908,197.5380982,-359.1364564,9.6e-05,10.981,11.116047088989106,0.0023589885714906224,0.13516008906600774
3248.547769,197.096267,-358.2395133,0.00010962,10.978,11.11886868669953,0.003314725318913933,0.1899197710189242
3249.54763,196.654329,-357.3426228,0.000123015,10.975,11.122675642410178,0.004328325135784707,0.24799476264085268
3250.547491,196.212271,-356.4457915,0.000136168,10.974,11.127524187748648,0.005396337595607453,0.30918736905608146
3251.547351,195.7700797,-355.549026,0.00014907,10.973,11.133466916772363,0.006514974175295513,0.37328052388115707
3252.547212,195.3277418,-354.6523326,0.000161715,10.973,11.140552502750426,0.007680163977177475,0.440040981860678
3253.547073,194.8852463,-353.7557171,0.000174095,10.974,11.14882541161551,0.00888765320364459,0.5092250183447602
3254.546934,194.4425854,-352.8591832,0.000186206,10.976,11.158325806365921,0.010132888631406886,0.5805717528557075
3255.546795,193.9997515,-351.9627348,0.000198041,10.979,11.169089065466503,0.011411042899310272,0.653804597973205
3256.546655,193.5567371,-351.0663755,0.000209594,10.983,11.18114569896603,0.012717162696636183,0.7286397498984621
3257.546516,193.1135345,-350.1701092,0.000220856,10.988,11.194521213801293,0.01404606389030029,0.8047801796853127
3258.546377,192.6701307,-349.2739425,0.000231822,10.994,11.209235769279717,0.0153925617826813,0.8819288260420052
3259.546238,192.2265101,-348.377883,0.000242486,11.002,11.225304489443214,0.016751503178522337,0.9597904326293135
3260.546099,191.7826571,-347.4819387,0.000252846,11.034,11.242737252426489,0.01811765708939329,1.0380652858875108
3261.545959,191.338556,-346.5861173,0.000262909,11.066,11.261538713504395,0.019485661972278162,1.1164461920301023
3262.54582,190.8941937,-345.6904255,0.000272686,11.098,11.28170807228635,0.020850055597255644,1.1946201883358674
3263.545681,190.4495653,-344.7948657,0.000282189,11.13,11.303239071285407,0.022205446375643756,1.2722783595284577
3264.545542,190.0046675,-343.8994397,0.000291419,11.162,11.326120091750397,0.023546468359813544,1.349113259455646
3265.545403,189.5594968,-343.0041493,0.000300352,11.194,11.350334166149935,0.02486780702027407,1.4248203880075039
3266.545264,189.1140499,-342.1089963,0.000308927,11.225,11.375859045949499,0.026164222553418316,1.4990995265518716
3267.545124,188.6683203,-341.213984,0.000317063,11.257,11.402667253810664,0.027430532049841954,1.5716537162542827
3268.544985,188.2222991,-340.319117,0.00032468,11.289,11.430726218931524,0.028661680673855515,1.6421933363635983
3269.544846,187.7759769,-339.4244001,0.000331747,11.321,11.459998347081303,0.029852767269958877,1.7104375713549242
3270.544707,187.3293443,-338.5298381,0.000338326,11.353,11.490441194540349,0.030999081471917166,1.7761165371230414
3271.544568,186.8823924,-337.6354356,0.000344595,11.385,11.522007756056627,0.032096071013347376,1.838969408016984
3272.544428,186.4351138,-336.7411964,0.000350829,11.417,11.554646430451834,0.03313927098954598,1.8987403638413118
3273.544289,185.9875019,-335.847124,0.000357361,11.449,11.588301322070105,0.034124564067433034,1.9551934987876949
3274.54415,185.5395501,-334.9532219,0.00036451,11.482,11.622912572334517,0.03504817033502783,2.008112239852707
3275.544011,185.0912516,-334.0594935,0.000372508,11.514,11.658416630979987,0.03590656955827351,2.057294892481993
3276.543872,184.6426011,-333.1659418,0.000381454,11.546,11.69474660351336,0.03669663589905761,2.1025623593442666
3277.543732,184.1935956,-332.2725684,0.000391311,11.578,11.731832622421416,0.037415596256403755,2.143755753457418
3278.543593,183.7442323,-331.379375,0.00040192,11.61,11.769602291164112,0.03806115711062054,2.1807436658229
3279.543454,183.2945085,-330.486363,0.000413061,11.677,11.80798113008055,0.038631525417127575,2.2134233625537774
3280.543315,182.8444216,-329.5935341,0.0004245,11.747,11.846893055704193,0.0391253666919734,2.241718383351803
3281.543176,182.3939714,-328.7008884,0.000436033,11.814,11.886260934115928,0.039541937461285426,2.2655861303019
3282.543036,181.9431592,-327.8084254,0.000447492,11.881,11.92600713605581,0.03988100552435171,2.285013299283274
3283.542897,181.4919864,-326.9161445,0.000458752,11.945,11.966054126397518,0.04014297231570207,2.3000228908002334
3284.542758,181.0404546,-326.0240452,0.000469714,12.007,12.006325068574192,0.04032888429214379,2.31067486241128
3285.542619,180.5885614,-325.1321287,0.00048029,12.067,12.046744433709774,0.040440357209118545,2.317061790083945
3286.54248,180.136292,-324.2404029,0.000490398,12.126,12.087238654682553,0.04047965151277909,2.3193131878426
3287.54234,179.6836284,-323.3488773,0.000499961,12.183,12.127736685772998,0.040449571332462554,2.31758972046347
3288.542201,179.2305527,-322.4575615,0.000508905,12.238,12.16817065617798,0.04035336484694626,2.3120774948815996
3289.542062,178.7770484,-321.5664642,0.000517164,12.291,12.208476027144327,0.04019500233283279,2.3030039911898172
3290.541923,178.3231417,-320.6755721,0.000524677,12.342,12.248592802329531,0.03997908855420097,2.290633042935492
3291.541784,177.8689115,-319.7848446,0.000531397,12.391,12.288465711178965,0.039710551679918854,2.2752470133954916
3292.541645,177.4144399,-318.8942394,0.000537287,12.439,12.328044633817472,0.0393947162560468,2.2571509765868973
3293.541505,176.9598091,-318.0037142,0.000542318,12.484,12.367284931114272,0.0390371616191989,2.23666460495018
3294.541366,176.505065,-317.1132455,0.000546477,12.528,12.406147743494907,0.03864374891662646,2.2141237174859434
3295.541227,176.0499965,-316.2229425,0.000549756,12.57,12.444600175782611,0.03822052148209178,2.1898745717129566
3296.541088,175.5942813,-315.332972,0.000552159,12.61,12.482615399642125,0.03777351726941965,2.164263116902276
3297.540949,175.1375966,-314.4435007,0.000553693,12.648,12.520172655947235,0.03730876266725886,2.137634639689181
3298.540809,174.6796207,-313.5546951,0.000554369,12.684,12.557257151419877,0.03683209203332848,2.1103234241471447
3299.54067,174.2202108,-312.6666295,0.000554201,12.718,12.59385988831444,0.036349136152943544,2.0826520905100625
3300.540531,173.759619,-311.7791741,0.000553203,12.751,12.629977348909456,0.03586521037001743,2.0549251855508324
3301.540392,173.2981504,-310.8921722,0.000551394,12.781,12.665611106013428,0.035385147802461374,2.0274196265276565
3302.540253,172.8361099,-310.0054672,0.000548794,12.81,12.700767355503894,0.034913299043988856,2.000384684098693
3303.540113,172.3737901,-309.1189085,0.000545426,12.837,12.735456344613025,0.034453361684814894,1.9740322145776326
3304.539974,171.9112925,-308.2324441,0.000541322,12.862,12.769691740409812,0.03400836922711921,1.948536024836516
3305.539835,171.4485709,-307.3460976,0.00053652,12.885,12.803489859251869,0.03358064441361712,1.924029198229826
3306.539696,170.985575,-306.459895,0.000531068,12.906,12.836868946725382,0.03317174729482619,1.9006011190680465
3307.539557,170.5222546,-305.573862,0.000525023,12.925,12.869848473442943,0.03278247598115706,1.8782975157092918
3308.539417,170.0585676,-304.6880204,0.000518456,12.943,12.902448246548783,0.03241269524265745,1.8571106400480335
3309.539278,169.5945059,-303.8023746,0.000511446,12.958,12.934687528642435,0.032061474677487496,1.8369871839855958
3310.539139,169.1300698,-302.9169248,0.000504072,12.972,12.966584260271887,0.03172710309451532,1.8178291034921816
3311.539,168.6652599,-302.0316711,0.000496392,12.983,12.998154211505572,0.03140702931774877,1.7994902269506456
3312.538861,168.2000765,-301.1466136,0.000488436,12.993,13.029410246327213,0.031097964046079334,1.781782091289923
3313.538722,167.7345206,-300.2617521,0.000480228,13.003,13.060361548883819,0.030795931414429156,1.7644768962211383
3314.538582,167.2685937,-299.3770861,0.000471823,13.031,13.09101299278636,0.030496298142650757,1.7473091743465397
3315.538443,166.8022972,-298.4926148,0.000463374,13.06,13.121364549296812,0.030193922549423092,1.72998432902683
3316.538304,166.3356327,-297.6083377,0.000455225,13.089,13.151410799439414,0.029883237451461292,1.7121833841560103
3317.538165,165.8686007,-296.7242545,0.000447949,13.117,13.181140511187474,0.02955828329144733,1.6935648822519913
3318.538026,165.401195,-295.8403689,0.000442298,13.146,13.21053636900382,0.029212901310708795,1.6737759524358047
3319.537886,164.9334059,-294.9566861,0.000439115,13.174,13.239574786834218,0.028840764023366564,1.6524540564716477
3320.537747,164.4652236,-294.0732115,0.000439156,13.203,13.268225846534909,0.02843548717688122,1.6292334036336662
3321.537608,163.9966385,-293.1899505,0.000442905,13.251,13.296453187136438,0.027990930743221322,1.6037621962295663
3322.537469,163.5276455,-292.306906,0.000450458,13.304,13.32421454954386,0.027501223343148692,1.5757040290090802
3323.53733,163.0582508,-291.424075,0.000461502,13.354,13.351461857184605,0.02696074205133306,1.5447367320822658
3324.53719,162.5884621,-290.5414535,0.000475382,13.403,13.378141578421273,0.026364279996204117,1.510561973683678
3325.537051,162.1182874,-289.6590377,0.000491253,13.45,13.404195280008269,0.02570723061516096,1.4729158172182222
3326.536912,161.6477341,-288.7768238,0.000508278,13.495,13.429560220411036,0.024985654478907816,1.43157255001356
3327.536773,161.1768072,-287.8948094,0.000525746,13.538,13.454170042850766,0.024196305470414403,1.3863461832640513
3328.536634,160.7055088,-287.0129934,0.000543141,13.58,13.477955549676748,0.023336768171211324,1.3370983236856413
3329.536494,160.233841,-286.1313746,0.000560141,13.619,13.500845541775313,0.02240544966580874,1.2837377039436415
3330.536355,159.7618062,-285.2499521,0.000576557,13.656,13.522767696767186,0.021401696271244216,1.2262268707631647
3331.536216,159.2894056,-284.3687253,0.000592253,13.692,13.54364952005167,0.020325814113628337,1.164583363878346
3332.536077,158.8166363,-283.4876963,0.000607107,13.726,13.563419272819006,0.019179018402295862,1.098876809655292
3333.535938,158.3434941,-282.6068677,0.000620981,13.757,13.582006928266994,0.017963501939596786,1.0292328464139642
3334.535799,157.8699751,-281.7262425,0.000633717,13.787,13.599345147203483,0.016682405027910286,0.9558314002270837
3335.535659,157.3960755,-280.8458232,0.000645156,13.815,13.615370179016132,0.01533975087970691,0.8789029841892978
3336.53552,156.92181,-279.9656018,0.000655154,13.841,13.630022775440153,0.013940462418448329,0.7987296610378258
3337.535381,156.4472203,-279.0855545,0.000663581,13.864,13.64324903438753,0.012490282778609243,0.7156404881392444
