s,x,y,kappa,altitude (m)
1433.864844,338.4501913,120.3543862,0.00076057,3.714
1434.86475,338.5657518,119.3611805,0.000773282,3.696
1435.864655,338.6821552,118.3680731,0.000784502,3.678
1436.864561,338.7993883,117.3750633,0.000794596,3.659
1437.864467,338.9174374,116.3821503,0.000804347,3.642
1438.864373,339.0362882,115.3893329,0.000814896,3.624
1439.864278,339.1559252,114.3966099,0.000827626,3.606
1440.864184,339.2763349,113.4039803,0.000843942,3.589
1441.86409,339.3975289,112.4114462,0.000864962,3.572
1442.863996,339.5195386,111.4190121,0.000891215,3.555
1443.863901,339.6423949,110.4266824,0.000922574,3.538
1444.863807,339.7661195,109.4344605,0.000958387,3.523
1445.863713,339.8907269,108.4423491,0.000997753,3.538
1446.863619,340.016232,107.4503508,0.001039687,3.554
1447.863524,340.1426549,106.4584691,0.001083218,3.572
1448.86343,340.2700192,105.4667079,0.001127441,3.59
1449.863336,340.3983448,104.4750704,0.001171539,3.61
1450.863242,340.527615,103.4835557,0.001214776,3.632
1451.863147,340.6577925,102.4921599,0.001256447,3.654
1452.863053,340.7888396,101.500879,0.001295866,3.678
1453.862959,340.9207182,100.5097083,0.00133237,3.703
1454.862865,341.0533898,99.51864271,0.001365338,3.73
1455.86277,341.1868343,98.52767976,0.001394194,3.758
1456.862676,341.3211703,97.53683772,0.00141842,3.787
1457.862582,341.4565807,96.54614444,0.001437554,3.818
1458.862488,341.5931673,95.55561574,0.001451189,3.85
1459.862393,341.7304754,94.56518514,0.001458984,3.884
1460.862299,341.8678189,93.57475189,0.001460658,3.919
1461.862205,342.0048688,92.58426804,0.001455997,3.955
1462.862111,342.143454,91.59400438,0.001444847,3.993
1463.862016,342.2862068,90.60435048,0.001427117,4.033
1464.861922,342.4352986,89.61563059,0.001402773,4.074
1465.861828,342.590282,88.62779819,0.001371836,4.117
1466.861734,342.7497895,87.64067643,0.001334379,4.162
1467.861639,342.9124957,86.65408885,0.001290525,4.208
1468.861545,343.0773142,85.66786167,0.001240451,4.257
1469.861451,343.2432402,84.68182209,0.001184382,4.307
1470.861357,343.4094249,83.69582422,0.001122594,4.359
1471.861262,343.5758167,82.70985971,0.001055413,4.413
1472.861168,343.7426176,81.72396399,0.000983214,4.468
1473.861074,343.9099781,80.73816357,0.000906423,4.525
1474.86098,344.0778129,79.75244405,0.00082551,4.584
1475.860885,344.2459688,78.76677931,0.000740993,4.645
1476.860791,344.4143115,77.78114643,0.000653429,4.58
1477.860697,344.5827847,76.79553579,0.000563426,4.482
1478.860603,344.7513518,75.8099412,0.000471646,4.382
1479.860508,344.919969,74.82435519,0.000378797,4.281
1480.860414,345.0885647,73.83876554,0.000285601,4.178
1481.86032,345.2570612,72.85315891,0.00019277,4.074
1482.860226,345.4253987,71.86752511,0.000101032,3.969
1483.860131,345.593578,70.88186431,1.13E-05,3.862
1484.860037,345.7616128,69.89617883,-7.55E-05,3.754
1485.859943,345.9294992,68.91046805,-0.000157967,3.645
1486.859849,346.097181,67.92472246,-0.000235112,3.534
1487.859754,346.264592,66.93893088,-0.000306197,3.421
1488.85966,346.4316715,65.95308301,-0.000371023,3.308
1489.859566,346.5983724,64.96717104,-0.000429966,3.193
1490.859472,346.7646501,63.98118755,-0.000483964,3.076
1491.859377,346.9304506,62.99512366,-0.000534394,2.958
1492.859283,347.0956972,62.00896684,-0.000582784,2.839
1493.859189,347.26031,61.02270405,-0.000630441,2.718
1494.859095,347.4242305,60.03632591,-0.000678175,2.596
1495.859,347.5874482,59.04983118,-0.000726257,2.472
1496.858906,347.7499591,58.06321973,-0.000774626,2.347
1497.858812,347.911748,57.07648963,-0.00082312,2.22
1498.858718,348.0727776,56.08963538,-0.000871696,2.094
1499.858623,348.2330082,55.10265106,-0.000920636,1.969
1500.858529,348.3923986,54.11553067,-0.000970771,1.844
1501.858435,348.5509061,53.12826808,-0.001023611,1.721
1502.858341,348.7084871,52.1408571,-0.001081333,1.598
1503.858246,348.8650822,51.1532892,-0.001146599,1.477
1504.858152,349.0206049,50.16555191,-0.001222333,1.356
1505.858058,349.1749666,49.17763252,-0.001311616,1.237
1506.857964,349.3281009,48.189522,-0.001417758,1.118
1507.857869,349.4799744,47.20121686,-0.001544376,0.982
1508.857775,349.6305564,46.21271406,-0.001695383,0.825
1509.857681,349.7798063,45.22400923,-0.001874926,0.668
1510.857587,349.9276704,44.23509622,-0.002087279,0.51
1511.857492,350.0740942,43.24596877,-0.002336649,0.352
1512.857398,350.219019,42.25662045,-0.002626883,0.194
1513.857304,350.3623813,41.26704462,-0.002961157,0.035
1514.85721,350.5041171,40.27723463,-0.003341835,-0.124
1515.857115,350.6441603,39.2871837,-0.003770623,-0.284
1516.857021,350.7824425,38.29688488,-0.004248847,-0.444
1517.856927,350.9188926,37.30633094,-0.004777498,-0.604
1518.856833,351.053381,36.31550848,-0.005356961,-0.765
1519.856738,351.1857193,35.32439791,-0.005986508,-0.926
1520.856644,351.3157351,34.33298165,-0.00666418,-1.087
1521.85655,351.4436133,33.34128691,-0.007387078,-1.249
1522.856456,351.5698636,32.34938153,-0.008152176,-1.411
1523.856361,351.6949266,31.35732476,-0.008957099,-1.574
1524.856267,351.8179022,30.36500953,-0.009800528,-1.736
1525.856173,351.9367902,29.37219224,-0.010682296,-1.9
1526.856079,352.0495577,28.37863118,-0.011603072,-2.063
1527.855984,352.1541731,27.38416908,-0.012563807,-2.227
1528.85589,352.2486054,26.38871126,-0.013565308,-2.392
1529.855796,352.3308742,25.39217387,-0.01460585,-2.557
1530.855702,352.3996291,24.39458951,-0.015678371,-2.722
1531.855607,352.4539468,23.39606973,-0.016772847,-2.888
1532.855513,352.4927826,22.39674065,-0.017880093,-3.055
1533.855419,352.513565,21.39688228,-0.018993082,-3.221
1534.855325,352.5127277,20.39687495,-0.020105871,-3.388
1535.85523,352.4868384,19.39712585,-0.021212042,-3.554
1536.855136,352.4341877,18.39832957,-0.022306744,-3.721
1537.855042,352.3541637,17.4013637,-0.023389054,-3.887
1538.854948,352.2461852,16.40710169,-0.024461939,-4.012
1539.854853,352.1098307,15.41633203,-0.025529866,-4.048
1540.854759,351.9447844,14.42978698,-0.02659752,-4.084
1541.854665,351.7506743,13.44823882,-0.027672688,-4.12
1542.854571,351.5261656,12.47314121,-0.028767163,-4.154
1543.854476,351.2691307,11.5065091,-0.029894619,-4.188
1544.854382,350.9775021,10.55033408,-0.031067422,-4.22
1545.854288,350.652353,9.605104645,-0.032294707,-4.252
1546.854194,350.2987686,8.669389011,-0.033583409,-4.282
1547.854099,349.9220928,7.741631893,-0.034938155,-4.311
1548.854005,349.5240308,6.82228587,-0.036360268,-4.338
1549.853911,349.0955663,5.917719596,-0.037847988,-4.364
1550.853817,348.6257183,5.035385944,-0.039396913,-4.388
1551.853722,348.1045001,4.182299263,-0.040999366,-4.41
1552.853628,347.5325927,3.360769535,-0.042642791,-4.415
1553.853534,346.9171584,2.570248632,-0.044307871,-4.401
1554.85344,346.2654492,1.810107503,-0.045967752,-4.383
1555.853345,345.5846343,1.07752032,-0.047588437,-4.362
1556.853251,344.8817599,0.366388455,-0.049130054,-4.34
1557.853157,344.171964,-0.337857661,-0.050548417,-4.316
1558.853063,343.4996651,-1.079425078,-0.051797194,-4.297
1559.852968,342.8431047,-1.834868781,-0.052830754,-4.278
1560.852874,342.0847215,-2.481021725,-0.053607963,-4.25
1561.85278,341.2132516,-2.983286567,-0.054095815,-4.209
1562.852686,340.2803769,-3.356809277,-0.054272263,-4.161
1563.852591,339.3073138,-3.574066956,-0.054127742,-4.105
1564.852497,338.3097854,-3.653600529,-0.053666273,-4.042
1565.852403,337.3091596,-3.705816942,-0.052905719,-3.979
1566.852309,336.3110549,-3.749817344,-0.051876956,-3.915
1567.852214,335.3116266,-3.747500892,-0.050621036,-3.85
1568.85212,334.3121535,-3.697288929,-0.04918504,-3.784
1569.852026,333.3154873,-3.608951899,-0.047617604,-3.716
1570.851931,332.3231648,-3.484602417,-0.045965265,-3.647
1571.851837,331.3360348,-3.322343894,-0.044269923,-3.578
1572.851743,330.3554176,-3.119966588,-0.04256716,-3.508
1573.851649,329.3848453,-2.873971919,-0.040885531,-3.436
1574.851554,328.4284905,-2.580488205,-0.039246809,-3.365
1575.85146,327.4901373,-2.236395159,-0.037666975,-3.293
1576.851366,326.5691937,-1.847035256,-0.036157738,-3.22
1577.851272,325.66231,-1.423084106,-0.034727847,-3.147
1578.851177,324.766214,-0.975066322,-0.033383927,-3.075
1579.851083,323.8818409,-0.505329081,-0.03213125,-3.002
1580.850989,323.0153294,-0.006107216,-0.030970067,-2.929
1581.850895,322.1731192,0.530960068,-0.029889322,-2.857
1582.8508,321.3575524,1.108248555,-0.028869114,-2.786
1583.850706,320.5620315,1.715076839,-0.02788728,-2.714
1584.850612,319.7787808,2.339042541,-0.026923365,-2.643
1585.850518,319.0030128,2.971752462,-0.025960652,-2.572
1586.850423,318.2399137,3.618193641,-0.024987381,-2.502
1587.850329,317.4967476,4.286141086,-0.023998404,-2.432
1588.850235,316.7789107,4.981310493,-0.022996097,-2.359
1589.850141,316.0820529,5.698671547,-0.021989107,-2.283
1590.850046,315.3986549,6.429700164,-0.020986424,-2.208
1591.849952,314.722319,7.167028045,-0.019992319,-2.135
1592.849858,314.0545883,7.911473146,-0.019009861,-2.063
1593.849764,313.4004296,8.667382777,-0.01804357,-1.993
1594.849669,312.7643747,9.438684381,-0.017098655,-1.924
1595.849575,312.1467004,10.22519264,-0.016180064,-1.858
1596.849481,311.5453352,11.02445242,-0.015292034,-1.794
1597.849387,310.9581991,11.83405558,-0.014438257,-1.731
1598.849292,310.3833583,12.65225438,-0.013621527,-1.67
1599.849198,309.8189589,13.47766067,-0.012843387,-1.61
1600.849104,309.2632608,14.30896691,-0.012104566,-1.552
1601.84901,308.7155611,15.14557179,-0.011405854,-1.495
1602.848915,308.1757139,15.98725346,-0.010748586,-1.44
1603.848821,307.6434299,16.83370902,-0.010134511,-1.374
1604.848727,307.1171415,17.68390891,-0.009565075,-1.23
1605.848633,306.5946307,18.53645376,-0.009040884,-1.086
1606.848538,306.0739301,19.39010077,-0.008561602,-0.941
1607.848444,305.555005,20.24481289,-0.008126406,-0.797
1608.84835,305.0387049,21.10110431,-0.00773444,-0.653
1609.848256,304.5258023,21.95944059,-0.007385156,-0.508
1610.848161,304.0165288,22.81994315,-0.00707823,-0.364
1611.848067,303.5108938,23.68259232,-0.006813461,-0.219
1612.847973,303.0089271,24.54738052,-0.006590472,-0.075
1613.847879,302.5107853,25.41437479,-0.00640857,0.07
1614.847784,302.0166712,26.2836696,-0.006266404,0.214
1615.84769,301.5267811,27.15535417,-0.006162023,0.359
1616.847596,301.0412754,28.02948968,-0.006093014,0.504
1617.847502,300.5603024,28.90612804,-0.006057023,0.648
1618.847407,300.084016,29.78532291,-0.006051816,0.793
1619.847313,299.6125955,30.66713621,-0.006075019,0.938
1620.847219,299.1462281,31.55163234,-0.00612344,1.082
1621.847125,298.6851009,32.43887392,-0.006192933,1.227
1622.84703,298.229402,33.32891613,-0.00627884,1.372
1623.846936,297.7793197,34.2218121,-0.006376935,1.517
1624.846842,297.3350434,35.11761343,-0.006483987,1.662
1625.846748,296.896767,36.01636557,-0.006597997,1.806
1626.846653,296.4646855,36.91811247,-0.006717812,1.951
1627.846559,296.0389918,37.82289475,-0.006842493,2.096
1628.846465,295.6198708,38.73074075,-0.006970085,2.24
1629.846371,295.2075055,39.64167598,-0.0070969,2.385
1630.846276,294.8020804,40.55572386,-0.007218094,2.53
1631.846182,294.4037838,41.47290032,-0.007330576,2.674
1632.846088,294.0128056,42.39321971,-0.007435346,2.819
1633.845994,293.6293224,43.31668906,-0.007536656,2.963
1634.845899,293.2534672,44.2432904,-0.007637246,3.108
1635.845805,292.8853638,45.17300042,-0.00773511,3.252
1636.845711,292.525156,46.1058009,-0.007823579,3.396
1637.845617,292.1730577,47.04169118,-0.007893319,3.54
1638.845522,291.8292979,47.98067444,-0.007933535,3.667
1639.845428,291.4939798,48.92270809,-0.007934273,3.765
1640.845334,291.1667481,49.86758267,-0.007889739,3.865
1641.84524,290.8471426,50.81505062,-0.007800604,3.966
1642.845145,290.5345804,51.76484001,-0.007671104,4.069
1643.845051,290.2279752,52.71657885,-0.007504166,4.174
1644.844957,289.9261113,53.66986947,-0.007298088,4.28
1645.844863,289.6283204,54.62447182,-0.00704872,4.387
1646.844768,289.3365848,55.58090938,-0.006753145,4.496
1647.844674,289.0536889,56.53993658,-0.006411829,4.606
1648.84458,288.7819802,57.50217933,-0.006028541,4.718
1649.844486,288.5213191,58.46753141,-0.005610718,4.829
1650.844391,288.2706868,59.43562784,-0.005169256,4.942
