s,velocity,energy,time
7491.915386,27.22275768,9.362877668,1050.9
7492.670947,27.2001835,9.362877668,1051
7493.425881,27.17762589,9.362877668,1051.1
7494.180175,27.15458022,9.362877668,1051.2
7494.933815,27.13104408,9.362877668,1051.3
7495.686787,27.10701454,9.362877668,1051.4
7496.439093,27.08300262,9.362877668,1051.5
7497.190718,27.05849445,9.362877668,1051.6
7497.941648,27.03348831,9.362877668,1051.7
7498.69187,27.00798336,9.362877668,1051.8
7499.441384,26.98249715,9.362877668,1051.9
7500.190176,26.9565126,9.362877668,1052
7500.938232,26.93003235,9.362877668,1052.1
7501.685539,26.90306077,9.362877668,1052.2
7502.432098,26.8761091,9.362877668,1052.3
7503.177894,26.84867228,9.362877668,1052.4
7503.922915,26.82075896,9.362877668,1052.5
7504.667148,26.79237961,9.362877668,1052.6
7505.410593,26.76402128,9.362877668,1052.7
7506.153238,26.73520931,9.362877668,1052.8
7506.89507,26.70595853,9.362877668,1052.9
7507.636078,26.67628573,9.362877668,1053
7508.376262,26.64663497,9.362877668,1053.1
7509.115612,26.61658105,9.362877668,1053.2
7509.854116,26.58614551,9.362877668,1053.3
7510.591765,26.55535228,9.362877668,1053.4
7511.328558,26.52458196,9.362877668,1053.5
7512.064488,26.49348036,9.362877668,1053.6
7512.799546,26.4620768,9.362877668,1053.7
7513.533724,26.43040284,9.362877668,1053.8
7514.267023,26.39875236,9.362877668,1053.9
7514.999436,26.36686484,9.362877668,1054
7515.730957,26.33477522,9.362877668,1054.1
7516.461588,26.30270926,9.362877668,1054.2
7517.191323,26.27047657,9.362877668,1054.3
7517.92016,26.23811277,9.362877668,1054.4
7518.648095,26.20565301,9.362877668,1054.5
7519.375128,26.17321686,9.362877668,1054.6
7520.10126,26.14071892,9.362877668,1054.7
7520.826487,26.10819268,9.362877668,1054.8
7521.550811,26.07567056,9.362877668,1054.9
7522.274233,26.04317168,9.362877668,1055
7522.996752,26.01070808,9.362877668,1055.1
7523.718372,25.97830992,9.362877668,1055.2
7524.439093,25.94593459,9.362877668,1055.3
7525.158916,25.91365334,9.362877668,1055.4
7525.877847,25.88149347,9.362877668,1055.5
7526.595888,25.8494806,9.362877668,1055.6
7527.31304,25.81748979,9.362877668,1055.7
7528.029308,25.78563684,9.362877668,1055.8
7528.744694,25.75388025,9.362877668,1055.9
7529.4592,25.72224207,9.362877668,1056
7530.172829,25.69062579,9.362877668,1056.1
7530.885583,25.65914913,9.362877668,1056.2
7531.597467,25.62783228,9.362877668,1056.3
7532.308482,25.59653722,9.362877668,1056.4
7533.018633,25.5654213,9.362877668,1056.5
7533.727924,25.53450271,9.362877668,1056.6
7534.436363,25.50379882,9.362877668,1056.7
7535.14395,25.47311647,9.362877668,1056.8
7535.85069,25.44266553,9.362877668,1056.9
7536.556592,25.41246181,9.362877668,1057
7537.261656,25.38227931,9.362877668,1057.1
7537.965888,25.35235925,9.362877668,1057.2
7538.669296,25.32271593,9.362877668,1057.3
7539.371882,25.29309344,9.362877668,1057.4
7540.073654,25.2637613,9.362877668,1057.5
7540.774618,25.23473203,9.362877668,1057.6
7541.474785,25.20601715,9.362877668,1057.7
7542.174156,25.17732237,9.362877668,1057.8
7542.872738,25.14895234,9.362877668,1057.9
7543.570541,25.12091583,9.362877668,1058
7544.267566,25.09289884,9.362877668,1058.1
7544.963822,25.0652228,9.362877668,1058.2
7545.659319,25.03789339,9.362877668,1058.3
7546.354057,25.01058285,9.362877668,1058.4
7547.048047,24.98362323,9.362877668,1058.5
7547.741297,24.95701723,9.362877668,1058.6
7548.433819,24.93076645,9.362877668,1058.7
7549.125611,24.90453355,9.362877668,1058.8
7549.816685,24.87865647,9.362877668,1058.9
7550.50705,24.85313479,9.362877668,1059
7551.196706,24.82763034,9.362877668,1059.1
7551.885664,24.80248041,9.362877668,1059.2
7552.573933,24.77768334,9.362877668,1059.3
7553.261514,24.75290284,9.362877668,1059.4
7553.948416,24.72847301,9.362877668,1059.5
7554.634649,24.70439076,9.362877668,1059.6
7555.320213,24.68032444,9.362877668,1059.7
7556.005119,24.65660194,9.362877668,1059.8
7556.689375,24.63321844,9.362877668,1059.9
7557.372982,24.60985029,9.362877668,1060
7558.055949,24.58681556,9.362877668,1060.1
7558.738285,24.56410755,9.362877668,1060.2
7559.42,24.54171891,9.362877668,1060.3
7560.101093,24.51934482,9.362877668,1060.4
7560.781573,24.49728213,9.362877668,1060.5
7561.461448,24.47552237,9.362877668,1060.6
7562.14072,24.45377668,9.362877668,1060.7
7562.819396,24.43232325,9.362877668,1060.8
7563.497483,24.41115331,9.362877668,1060.9
7564.174983,24.38999702,9.362877668,1061
7564.851903,24.36912033,9.362877668,1061.1
7565.528251,24.34851809,9.362877668,1061.2
7566.204027,24.3279291,9.362877668,1061.3
7566.879238,24.30760861,9.362877668,1061.4
7567.553892,24.28754914,9.362877668,1061.5
7568.22799,24.26750256,9.362877668,1061.6
7568.901537,24.24771032,9.362877668,1061.7
7569.574542,24.22816631,9.362877668,1061.8
7570.247004,24.20863482,9.362877668,1061.9
7570.91893,24.18934545,9.362877668,1062
7571.590327,24.17029186,9.362877668,1062.1
7572.261195,24.15125045,9.362877668,1062.2
7572.931541,24.13243839,9.362877668,1062.3
7573.60137,24.11384964,9.362877668,1062.4
7574.270683,24.09527275,9.362877668,1062.5
7574.939486,24.07691357,9.362877668,1062.6
7575.607785,24.05876674,9.362877668,1062.7
7576.27558,24.04063147,9.362877668,1062.8
7576.942878,24.02270359,9.362877668,1062.9
7577.609683,24.00497878,9.362877668,1063
7577.738052,24.00156642,9.362877668,1063.019254
7577.796979,24,9.362877668,1063.028093
7577.796979,24,9.362877668,1063.028093
7577.819401,23.99940396,9.362877701,1063.031456
7577.864243,23.99821193,9.362877892,1063.038183
7577.953923,23.99582797,9.36287863,1063.051637
7578.043594,23.99344421,9.362879835,1063.065091
7578.133257,23.99106066,9.362881401,1063.078544
7578.276231,23.98725981,9.362884901,1063.1
7578.351269,23.9852862,9.36288741,1063.111263
7578.501335,23.98133915,9.362893151,1063.133788
7578.583237,23.97918488,9.36289689,1063.146084
7578.665132,23.97703079,9.362901059,1063.158379
7578.74702,23.97487686,9.36290567,1063.170675
7578.942297,23.96974033,9.362918495,1063.2
7578.988463,23.96853889,9.362921982,1063.206934
7579.080792,23.966136,9.362929254,1063.220802
7579.261428,23.96143475,9.362945239,1063.247938
7579.489454,23.95549998,9.362968828,1063.282202
7579.607881,23.95241762,9.362982616,1063.3
7579.785477,23.94779515,9.363006556,1063.326697
7580.1406,23.93855177,9.363059538,1063.380092
7580.272969,23.93510628,9.363081928,1063.4
7580.332803,23.93356543,9.363092686,1063.409
7580.452463,23.9304838,9.363114818,1063.427
7580.677552,23.92468687,9.363159842,1063.460866
7580.937593,23.91798962,9.363217514,1063.5
7580.997384,23.91646624,9.363231815,1063.509
7581.116959,23.91341954,9.363261085,1063.527
7581.346868,23.90756144,9.363321192,1063.561615
7581.601745,23.90106702,9.363393849,1063.6
7581.800878,23.89599279,9.363457153,1063.63
7582.19906,23.88584627,9.363592059,1063.69
7582.265407,23.88415556,9.363616163,1063.7
7582.597016,23.87579676,9.363749941,1063.75
7582.928566,23.86743923,9.363889962,1063.8
7583.591091,23.85092226,9.364234999,1063.9
7583.650715,23.84943582,9.36426649,1063.909
7583.769955,23.84646309,9.364330359,1063.927
7584.253386,23.83441053,9.364607973,1064
7584.312968,23.83294196,9.364644516,1064.009
7584.432126,23.83000486,9.364718541,1064.027
7584.654915,23.82451322,9.364862072,1064.060661
7584.915224,23.81809667,9.365038377,1064.1
7584.974766,23.81664623,9.365080271,1064.109
7585.093842,23.81374539,9.365165055,1064.127
7585.319412,23.80825013,9.3653312,1064.161104
7585.576612,23.80198423,9.365529628,1064.2
7585.607897,23.80122207,9.365554627,1064.204732
7585.607897,23.80122207,9.365554627,1064.204732
7585.613171,23.80111534,9.365559102,1064.20553
7585.623719,23.80093695,9.365568818,1064.207125
7585.639196,23.80077996,9.36558616,1064.209466
7585.659541,23.80072673,9.365614872,1064.212543
7585.686022,23.80090347,9.365662321,1064.216549
7585.722547,23.80159875,9.365746529,1064.222073
7585.814079,23.80561384,9.366053105,1064.235916
7586.001579,23.82374203,9.367107551,1064.26426
7586.238299,23.86494492,9.369254667,1064.3
7586.25164,23.86789525,9.369404105,1064.302012
7586.278325,23.87391915,9.369708752,1064.306037
7586.341117,23.88905337,9.370470783,1064.315502
7586.429447,23.91258852,9.371649655,1064.328807
7586.593383,23.96302541,9.374166452,1064.353461
7586.90393,24.08138457,9.380087364,1064.4
7586.918047,24.08748722,9.380393489,1064.40211
7586.946287,24.09980974,9.38101197,1064.406329
7587.012278,24.12948598,9.382504395,1064.416181
7587.104692,24.17308282,9.384704698,1064.429956
7587.278861,24.26148026,9.389196358,1064.455847
7587.577459,24.43085118,9.397918591,1064.5
7587.592583,24.44003412,9.398395682,1064.502228
7587.622842,24.45851253,9.399356589,1064.506683
7587.772167,24.55271829,9.404282821,1064.52862
7588.044677,24.73691673,9.414043478,1064.568427
7588.26232,24.89467156,9.422529656,1064.6
7588.278696,24.90693237,9.423193953,1064.602367
7588.311464,24.93156262,9.424529812,1064.607101
7588.328306,24.94428981,9.425221088,1064.609532
7588.328306,24.94428981,9.425221088,1064.609532
7588.401303,24.99928556,9.428199148,1064.620044
7588.547615,25.10846673,9.434111502,1064.641068
7588.69456,25.21590094,9.439937492,1064.662092
7588.842128,25.32157757,9.445678656,1064.683115
7588.961087,25.40521848,9.450228851,1064.7
7589.118328,25.5125952,9.456082303,1064.722188
7589.434111,25.72371108,9.467610551,1064.766563
7589.673749,25.87803796,9.476063785,1064.8
7589.71403,25.90342954,9.477457096,1064.805598
7589.794669,25.95399285,9.480232875,1064.816794
7590.200174,26.20035252,9.493792888,1064.872775
7590.398753,26.31633268,9.500198058,1064.9
7590.441114,26.34063951,9.501541806,1064.90579
7590.525914,26.38903541,9.504218505,1064.917369
7590.688747,26.48051517,9.509284923,1064.939544
7590.891862,26.59201728,9.51547256,1064.967099
7591.135485,26.72206537,9.522706976,1065
7591.180465,26.7455955,9.524017528,1065.006055
7591.270506,26.79243551,9.526627647,1065.018164
7591.435755,26.87705789,9.531349697,1065.040332
7591.641153,26.97987793,9.537098788,1065.067792
7591.883064,27.0977239,9.543704146,1065.1
7591.930437,27.12035061,9.544973861,1065.106288
7592.025264,27.16538424,9.547502269,1065.118865
7592.19538,27.24490111,9.551973185,1065.141377
7592.406374,27.3413099,9.557405172,1065.169207
7592.640687,27.4455861,9.563294828,1065.2
7592.690526,27.46733198,9.564525347,1065.206532
7592.790281,27.51060471,9.566975334,1065.219596
7593.283037,27.71717178,9.578708546,1065.283836
7593.407597,27.76753794,9.581579449,1065.3
7593.459525,27.78827916,9.582762221,1065.306727
7593.563459,27.82954648,9.585116872,1065.320182
7593.749344,27.90214347,9.589265882,1065.344197
7593.979496,27.98993034,9.594294797,1065.373845
7594.006286,28,9.594872497,1065.37729
7594.006286,28,9.594872497,1065.37729
7594.006397,28.00004157,9.594872497,1065.377304
7594.006498,28.00007908,9.594872497,1065.377317
7594.006699,28.0001536,9.594872497,1065.377343
7594.006706,28.00015628,9.594872497,1065.377344
7594.006706,28.00015628,9.594872497,1065.377344
7594.006743,28.00016983,9.594872497,1065.377349
7594.006743,28.00016983,9.594872497,1065.377349
7594.006781,28.00018338,9.594872497,1065.377353
7594.006855,28.00021039,9.594872497,1065.377363
7594.00698,28.00025551,9.594872497,1065.377379
7594.007235,28.00034598,9.594872497,1065.377412
7594.00778,28.00053208,9.594872497,1065.377482
7594.008325,28.00070912,9.594872497,1065.377552
7594.008869,28.00087748,9.594872497,1065.377622
7594.009414,28.00103753,9.594872497,1065.377692
7594.009959,28.00118963,9.594872497,1065.377762
7594.010625,28.0013653,9.594872497,1065.377848
7594.011291,28.00153021,9.594872497,1065.377933
7594.011957,28.00168493,9.594872497,1065.378019
7594.012622,28.00183002,9.594872497,1065.378104
7594.013288,28.00196602,9.594872497,1065.37819
7594.014151,28.00212953,9.594872497,1065.378301
7594.015014,28.00227965,9.594872497,1065.378412
7594.015876,28.00241735,9.594872497,1065.378523
7594.016919,28.00256845,9.594872497,1065.378657
7594.017961,28.00270419,9.594872497,1065.378791
7594.019003,28.00282593,9.594872497,1065.378925
7594.020328,28.00296245,9.594872497,1065.379095
7594.021653,28.0030806,9.594872497,1065.379265
7594.023298,28.00320486,9.594872497,1065.379477
7594.024944,28.00330733,9.594872497,1065.379688
7594.027059,28.00341196,9.594872497,1065.37996
7594.029175,28.00349072,9.594872497,1065.380232
7594.032214,28.00356771,9.594872497,1065.380623
7594.036114,28.00361826,9.594872497,1065.381124
7594.041218,28.00362657,9.594872497,1065.381781
7594.046323,28.00359056,9.594872497,1065.382437
7594.051427,28.00352647,9.594872497,1065.383093
7594.056532,28.00344457,9.594872497,1065.383749
7594.061636,28.00335138,9.594872497,1065.384405
7594.066741,28.00325102,9.594872497,1065.385062
7594.073091,28.00312006,9.594872497,1065.385878
7594.079442,28.00298499,9.594872497,1065.386694
7594.08713,28.00281849,9.594872497,1065.387683
7594.094818,28.00265021,9.594872497,1065.388671
7594.102507,28.00248105,9.594872497,1065.38966
7594.112975,28.00225009,9.594872497,1065.391005
7594.123443,28.00201879,9.594872497,1065.392351
7594.137569,28.00170646,9.594872497,1065.394167
7594.151695,28.00139407,9.594872497,1065.395984
7594.171858,28.00094817,9.594872497,1065.398576
7594.182936,28.00070318,9.594872497,1065.4
7594.205295,28.00021675,9.594872497,1065.402875
7594.250011,27.99924379,9.594872497,1065.408624
7594.336848,27.99735426,9.594872497,1065.419789
7594.456191,27.99475752,9.594872497,1065.435136
7594.636977,27.99082393,9.594872497,1065.458386
7594.960498,27.98378502,9.594872497,1065.5
7595.579214,27.97055709,9.594872497,1065.579633
7595.737448,27.96717413,9.594872497,1065.6
7596.513853,27.95057776,9.594872497,1065.7
7597.289806,27.93429923,9.594872497,1065.8
7598.065316,27.91835274,9.594872497,1065.9
7598.840392,27.90275265,9.594872497,1066
7599.615045,27.8875129,9.594872497,1066.1
7600.389276,27.87228433,9.594872497,1066.2
7601.163093,27.8574296,9.594872497,1066.3
7601.936509,27.84296115,9.594872497,1066.4
7602.709533,27.82889049,9.594872497,1066.5
7603.482168,27.81483009,9.594872497,1066.6
7604.254423,27.80117766,9.594872497,1066.7
7605.02631,27.78794155,9.594872497,1066.8
7605.797841,27.77512837,9.594872497,1066.9
7606.569028,27.76274264,9.594872497,1067
7607.339872,27.75036589,9.594872497,1067.1
7608.110384,27.73841892,9.594872497,1067.2
7608.880575,27.72690136,9.594872497,1067.3
7609.650459,27.71581027,9.594872497,1067.4
7610.420035,27.70472718,9.594872497,1067.5
7611.189314,27.69406509,9.594872497,1067.6
7611.958309,27.68381531,9.594872497,1067.7
7612.72703,27.6739664,9.594872497,1067.8
7613.495478,27.66412459,9.594872497,1067.9
7614.263664,27.65466949,9.594872497,1068
7615.031596,27.64558375,9.594872497,1068.1
7615.799287,27.63684743,9.594872497,1068.2
7616.566743,27.62843802,9.594872497,1068.3
7617.333966,27.62003466,9.594872497,1068.4
7618.100965,27.61193347,9.594872497,1068.5
7618.867745,27.60410693,9.594872497,1068.6
7619.634316,27.59652574,9.594872497,1068.7
7620.400675,27.58895001,9.594872497,1068.8
7621.16683,27.58158752,9.594872497,1068.9
7621.932786,27.57440496,9.594872497,1069
7622.698546,27.56736742,9.594872497,1069.1
7623.464111,27.56033499,9.594872497,1069.2
7624.229484,27.5534115,9.594872497,1069.3
7624.994666,27.54656006,9.594872497,1069.4
7625.759659,27.5397435,9.594872497,1069.5
7626.524463,27.53293195,9.594872497,1069.6
7627.289077,27.52611865,9.594872497,1069.7
7628.053501,27.51926779,9.594872497,1069.8
7628.817733,27.51234514,9.594872497,1069.9
7629.581769,27.50531841,9.594872497,1070
7630.345611,27.49829693,9.594872497,1070.1
7631.109254,27.49114126,9.594872497,1070.2
7631.872693,27.48382384,9.594872497,1070.3
7632.635924,27.47631962,9.594872497,1070.4
7633.398947,27.46882107,9.594872497,1070.5
7634.161756,27.46111333,9.594872497,1070.6
7634.924344,27.453177,9.594872497,1070.7
7635.686705,27.44499551,9.594872497,1070.8
7636.448839,27.43682025,9.594872497,1070.9
7637.210739,27.42838619,9.594872497,1071
7637.972397,27.41968292,9.594872497,1071.1
7638.733805,27.41070299,9.594872497,1071.2
7639.494964,27.40172994,9.594872497,1071.3
7640.255866,27.39247563,9.594872497,1071.4
7641.016503,27.38293858,9.594872497,1071.5
7641.776868,27.37311991,9.594872497,1071.6
7642.536952,27.36302332,9.594872497,1071.7
7643.296756,27.35293446,9.594872497,1071.8
7644.056272,27.34257362,9.594872497,1071.9
7644.815492,27.33194913,9.594872497,1072
7645.574411,27.32107112,9.594872497,1072.1
7646.333028,27.31020143,9.594872497,1072.2
7647.091336,27.29908988,9.594872497,1072.3
7647.849329,27.28774964,9.594872497,1072.4
7648.607001,27.2761947,9.594872497,1072.5
7649.364352,27.26464856,9.594872497,1072.6
7650.121377,27.25290213,9.594872497,1072.7
7650.878071,27.24097021,9.594872497,1072.8
7651.634428,27.22886744,9.594872497,1072.9
7652.39045,27.21677384,9.594872497,1073
7653.146131,27.20452373,9.594872497,1073.1
7653.901468,27.19213135,9.594872497,1073.2
7654.656457,27.17961053,9.594872497,1073.3
7655.411099,27.16709912,9.594872497,1073.4
7656.16539,27.1544726,9.594872497,1073.5
7656.919327,27.14174378,9.594872497,1073.6
7657.672908,27.12892442,9.594872497,1073.7
7658.426134,27.1161146,9.594872497,1073.8
7659.179001,27.10322444,9.594872497,1073.9
7659.931508,27.0902623,9.594872497,1074
7660.683654,27.07723409,9.594872497,1074.1
7661.435438,27.06421546,9.594872497,1074.2
7662.186858,27.05113395,9.594872497,1074.3
7662.937913,27.03799008,9.594872497,1074.4
7663.688602,27.02478157,9.594872497,1074.5
7664.438923,27.01158264,9.594872497,1074.6
7665.188876,26.99831397,9.594872497,1074.7
7665.938457,26.98489311,9.594872497,1074.8
7666.68766,26.97130962,9.594872497,1074.9
7667.436486,26.95773602,9.594872497,1075
7668.18493,26.94399196,9.594872497,1075.1
7668.932988,26.93006887,9.594872497,1075.2
7669.680653,26.91595743,9.594872497,1075.3
7670.427927,26.90185636,9.594872497,1075.4
7671.174803,26.88755699,9.594872497,1075.5
7671.921277,26.87304903,9.594872497,1075.6
7672.667342,26.8583217,9.594872497,1075.7
7673.412997,26.84360525,9.594872497,1075.8
7674.158238,26.82865821,9.594872497,1075.9
7674.903056,26.81346941,9.594872497,1076
7675.647446,26.79802766,9.594872497,1076.1
7676.391407,26.78259735,9.594872497,1076.2
7677.134932,26.76690311,9.594872497,1076.3
7677.878014,26.75093485,9.594872497,1076.4
7678.620644,26.7346835,9.594872497,1076.5
7679.362823,26.7184442,9.594872497,1076.6
7680.104543,26.70191417,9.594872497,1076.7
7680.845795,26.685088,9.594872497,1076.8
7681.586572,26.66796245,9.594872497,1076.9
7682.326873,26.65084957,9.594872497,1077
7683.066691,26.63343651,9.594872497,1077.1
7683.806016,26.61572544,9.594872497,1077.2
7684.544842,26.59772116,9.594872497,1077.3
7685.283168,26.57973015,9.594872497,1077.4
7686.020986,26.5614534,9.594872497,1077.5
