s,x,y,velocity,kappa,gradient_deg
321.9558507,-152.1586344,283.7595461,26.150131438955253,-0.000755184,2.7353636628489704
322.9557136,-152.6496345,284.6305021,24.885231184837494,-0.000786577,2.6895592354298485
323.9555765,-153.1358169,285.504181,26.083858044506286,-0.000806697,2.642416579170643
324.9554394,-153.6187997,286.3796682,25.81548754029523,-0.000815226,2.59411240588023
325.9553023,-154.1002149,287.2560414,25.35302338094129,-0.000812255,2.544811594240425
326.9551652,-154.5816944,288.1323785,26.359100302772482,-0.000798339,2.4946668044340923
327.9550281,-155.0644748,289.0079806,25.25596105133338,-0.000774479,2.4438202061244048
328.954891,-155.5484103,289.8829299,24.57365650727473,-0.000742054,2.392403320723787
329.9547539,-156.0330532,290.7574796,25.768231526795763,-0.000702697,2.340536929709625
330.9546168,-156.5179557,291.6318825,24.642095869577464,-0.000658109,2.288334040215504
331.9544796,-157.002678,292.5063872,25.720442220215876,-0.000609857,2.235899212582168
332.9543425,-157.4870314,293.3811003,24.753106064773352,-0.000559246,2.183329029387288
333.9542054,-157.9711204,294.2559628,25.011551924276574,-0.000507245,2.130714979135293
334.9540683,-158.4550662,295.1309062,25.629451900294626,-0.000454504,2.078142903262417
335.9539312,-158.93899,296.005862,24.569228074008596,-0.000401471,2.02568788718664
336.9537941,-159.4229981,296.8807702,24.858940484696003,-0.000348552,1.973417835780358
337.953657,-159.9070973,297.755627,26.025627633411183,-0.000296236,1.9214087986431485
338.9535199,-160.3912542,298.6304512,25.28106166948338,-0.000245165,1.8697372332227693
339.9533828,-160.8754354,299.5052616,25.654696856261822,-0.000196193,1.8184721398852992
340.9532457,-161.3596075,300.3800771,25.593828982963366,-0.000150368,1.7676798199694983
341.9531085,-161.8437502,301.2549092,25.147015581875472,-0.00010886,1.717424510092525
342.9529714,-162.3278707,302.1297538,26.019830506336323,-7.29e-05,1.667769802280826
343.9528343,-162.8119792,303.0046052,24.85494955321611,-4.34e-05,1.6187763487529356
344.9526972,-163.2960861,303.8794576,25.613204574869183,-2.11e-05,1.5705030780865508
345.9525601,-163.7802011,304.7543054,24.522494357110947,-6e-06,1.523007138769073
346.952423,-164.264326,305.6291476,25.302870261428705,2.53e-06,1.476341391841245
347.9522859,-164.7484565,306.5039867,24.81110678159104,5.78e-06,1.430555912205468
348.9521488,-165.2325885,307.3788249,25.750107948470294,5.45e-06,1.3856962853010444
349.9520117,-165.7167176,308.2536648,24.21771218775388,3.29e-06,1.3418019229140945
350.9518746,-166.2008408,309.1285079,25.72093075449594,7.83e-07,1.2988995801132046
351.9517375,-166.6849592,310.0033537,24.43473700065514,-1.13e-06,1.2570145103719903
352.9516003,-167.1690751,310.8782009,25.191208043221657,-2.05e-06,1.2161744945093105
353.9514632,-167.6531908,311.7530482,24.169579988392535,-2.1e-06,1.1763921522991858
354.9513261,-168.1373083,312.6278945,24.774498644007494,-1.63e-06,1.1376650452896273
355.951189,-168.6214279,313.5027397,25.8138945090722,-9.77e-07,1.099979183826422
356.9510519,-169.1055475,314.3775848,24.554476966488327,-3.86e-07,1.063311001534125
357.9509148,-169.5896648,315.2524312,24.160485412413614,9.61e-08,1.0276268878266483
358.9507777,-170.0737776,316.1272801,24.815459339003297,5.64e-07,0.9928733296369548
359.9506406,-170.5578838,317.0021326,24.055409401706722,1.14e-06,0.9589797103289172
360.9505035,-171.0419848,317.8769881,25.710087752847688,1.92e-06,0.9258635292944848
361.9503664,-171.5260828,318.7518452,24.007003954208923,2.94e-06,0.8934264204796817
362.9502292,-172.0101804,319.6267025,24.299280895813503,4.17e-06,0.8615548979773763
363.9500921,-172.49428,320.5015587,24.632149051360084,5.54e-06,0.830120597891676
364.949955,-172.9783826,321.3764132,24.695676127092486,6.99e-06,0.7989800657546434
365.9498179,-173.4624865,322.251267,25.625637119694602,8.48e-06,0.7679741089159966
366.9496808,-173.9465893,323.1261215,24.780784265231407,9.96e-06,0.7369304179213694
367.9495437,-174.4306889,324.0009777,24.39262236161605,1.14e-05,0.7056661323089265
368.9494066,-174.9147831,324.8758368,24.912321763838733,1.29e-05,0.6739885501110026
369.9492695,-175.3988743,325.7506977,24.194592430570534,1.43e-05,0.6416965266061583
370.9491324,-175.8829678,326.6255573,25.231413661067254,1.57e-05,0.6085842966087894
371.9489953,-176.3670691,327.5004126,24.49006242464346,1.7e-05,0.5744470623051341
372.9488582,-176.8511837,328.3752605,25.259709442656455,1.82e-05,0.5390774674726811
373.948721,-177.3353141,329.2500996,24.322853926802328,1.93e-05,0.5022689893467369
374.9485839,-177.8194518,330.1249347,23.837443382851056,2.03e-05,0.4638265521860407
375.9484468,-178.3035851,330.9997723,24.152757791822804,2.11e-05,0.4235667070059153
376.9483097,-178.7877023,331.8746188,24.152671836027146,2.18e-05,0.3813214059135757
377.9481726,-179.2717925,332.7494802,24.631888377344495,2.24e-05,0.3369431726841331
378.9480355,-179.7558679,333.6243498,24.16909396409147,2.28e-05,0.2903078007120073
379.9478984,-180.2399722,334.4992034,24.362101403820326,2.31e-05,0.2413191208491767
380.9477613,-180.724151,335.3740158,24.23467952726482,2.32e-05,0.1899125479994325
381.9476242,-181.2084501,336.2487616,24.141628219723273,2.32e-05,0.1360585308804319
382.9474871,-181.6929075,337.1234197,24.692797960671726,2.29e-05,0.0797658739267519
383.9473499,-182.1775032,337.9980011,24.062262338328733,2.25e-05,0.0210833544680838
384.9472128,-182.6621901,338.8725321,23.479590516912623,2.2e-05,-0.0398971035005192
385.9470757,-183.1469208,339.7470388,24.010822471177505,2.13e-05,-0.1030390383788636
386.9469386,-183.6316481,340.6215474,23.76525341423429,2.04e-05,-0.1681619886467414
387.9468015,-184.116341,341.4960751,23.97350536809829,1.95e-05,-0.2350407463758372
388.9466644,-184.6010066,342.3706179,24.25440253923422,1.84e-05,-0.303406520244783
389.9465273,-185.0856574,343.2451688,23.936205711131574,1.72e-05,-0.3729489458150049
390.9463902,-185.570306,344.119721,24.29337476500639,1.59e-05,-0.4433179262215028
391.9462531,-186.0549642,344.9942679,23.898921763787023,1.46e-05,-0.5141284631302225
392.946116,-186.5396343,345.8688082,24.338872179631306,1.31e-05,-0.5849640224201672
393.9459789,-187.0243107,346.7433449,23.861654856139427,1.16e-05,-0.6553818795101181
394.9458417,-187.5089876,347.6178814,24.500735784921716,9.99e-06,-0.7249187175415055
395.9457046,-187.9936592,348.4924209,24.177509747999796,8.37e-06,-0.793097072604146
396.9455675,-188.4783208,349.3669659,24.957479362545627,6.8e-06,-0.8594323230459133
397.9454304,-188.9629732,350.241516,24.178517442364623,5.35e-06,-0.9234385005430104
398.9452933,-189.4476187,351.1160698,25.27629999854056,4.07e-06,-0.9846377410748656
399.9451562,-189.9322597,351.9906263,25.71353591825207,3.01e-06,-1.042566464059096
400.9450191,-190.4168984,352.865184,26.970931267776052,2.12e-06,-1.0967814932552138
401.944882,-190.9015354,353.7397426,24.51119929256942,1.29e-06,-1.1468688803424836
402.9447449,-191.3861695,354.6143028,27.102483523933117,3.04e-07,-1.192450077050625
403.9446078,-191.8707991,355.4888655,28.002093410899672,-1.23e-06,-1.233187802878702
404.9444706,-192.3554226,356.3634316,24.048612626059885,-3.9e-06,-1.2687908885211363
405.9443335,-192.8400387,357.2380018,24.782187173363,-8.46e-06,-1.2990194725885091
406.9441964,-193.3246475,358.112576,23.93635508812149,-1.58e-05,-1.3236765428779274
407.9440593,-193.80925,358.9871538,25.852962351933044,-2.68e-05,-1.342632502995028
408.9439222,-194.293847,359.8617345,23.382857886374513,-4.21e-05,-1.3558294766837404
409.9437851,-194.7784395,360.7363179,24.439288551920193,-6.23e-05,-1.363260623546814
410.943648,-195.263029,361.6109029,27.773205327787853,-8.71e-05,-1.3649801314720664
411.9435109,-195.7476189,362.4854877,24.33017133144383,-0.000116355,-1.361101128207262
412.9433738,-196.2322125,363.3600703,24.133798559447012,-0.000149191,-1.3517949519694938
413.9432367,-196.7168134,364.2346489,22.94595009796111,-0.000184722,-1.3372876096917377
414.9430996,-197.2014245,365.1092216,24.355825634897602,-0.000222029,-1.3178552735369864
415.9429624,-197.6860389,365.9837925,22.89943722223945,-0.000260292,-1.2938192172747036
416.9428253,-198.170641,366.8583703,24.84869976785764,-0.000298839,-1.2655413862187166
417.9426882,-198.655215,367.7329639,22.86215265613939,-0.000337145,-1.233421252262639
418.9425511,-199.1397451,368.6075822,24.49532804782163,-0.000374773,-1.19788736239625
419.942414,-199.6242265,369.482228,23.569499085819732,-0.000411314,-1.1593890595157854
420.9422769,-200.1087068,370.3568744,26.134504605337288,-0.000446372,-1.1183909102671103
421.9421398,-200.5932488,371.231486,25.059967075024755,-0.000479554,-1.075365916500605
422.9420027,-201.0779152,372.1060276,24.261862035271857,-0.000510483,-1.0307880392746076
423.9418656,-201.5627667,372.9804648,26.240233416145518,-0.000538819,-0.985125840866168
424.9417285,-202.0477508,373.8548273,25.02202489027248,-0.000564274,-0.9388357615975724
425.9415913,-202.5326437,374.7292411,26.00107748347544,-0.000586599,-0.8923551046979744
426.9414542,-203.0172078,375.6038401,26.210480276646198,-0.000605587,-0.8460969906037629
427.9413171,-203.5012051,376.4787585,27.644986150510817,-0.000621037,-0.800444697977085
428.94118,-203.98438,377.3541389,28.141499627289278,-0.000632753,-0.7557465647139112
429.9410429,-204.4663091,378.2302078,28.4035493020231,-0.000640553,-0.7123116324391101
430.9409058,-204.9464761,379.1072379,28.536541576243113,-0.000644298,-0.6704066751547151
431.9407687,-205.4243638,379.9855021,24.349484022843633,-0.00064395,-0.6302529033267884
432.9406316,-205.8994552,380.8652734,28.998586384622286,-0.000639638,-0.5920232774779584
433.9404945,-206.3715254,381.7466689,25.34185390566657,-0.000631639,-0.5558414393278477
434.9403574,-206.841274,382.6293119,23.95920907642311,-0.000620304,-0.5217815153388761
435.9402203,-207.3095823,383.5127286,24.274038289099636,-0.000605931,-0.4898678289827241
436.9400831,-207.7773319,384.3964453,25.890643044919585,-0.00058857,-0.4600746696104677
437.939946,-208.2453883,385.2799968,28.295105365783293,-0.000567893,-0.4323299243984998
438.9398089,-208.7141248,386.1631825,24.634451746344563,-0.000543214,-0.4065159953009647
439.9396718,-209.1833451,387.0461079,24.986552451152065,-0.000513604,-0.3824724403720799
440.9395347,-209.6528214,387.9288956,25.722692148056257,-0.000478124,-0.3600003217428918
441.9393976,-210.1223255,388.8116683,28.748492403705534,-0.000436111,-0.3388711960276083
442.9392605,-210.5916583,389.694533,25.59041330191059,-0.000387395,-0.3188254260886988
443.9391234,-211.0608111,390.5774945,25.64937779683517,-0.000332364,-0.2995720601738122
444.9389863,-211.5298518,391.4605162,26.04208340015761,-0.000271926,-0.2808033587482719
445.9388492,-211.998849,392.3435612,28.54174907427453,-0.000207358,-0.2622001368697372
446.938712,-212.4678707,393.226593,26.550864104392527,-0.000140089,-0.243436068373624
447.9385749,-212.9369527,394.1095923,24.51719629589474,-7.15e-05,-0.224184775293345
448.9384378,-213.4060641,394.9925758,25.740904812989434,-3.06e-06,-0.2041258280146363
449.9383007,-213.8751656,395.8755646,27.661654204807956,6.41e-05,-0.1829502841079535
450.9381636,-214.3442179,396.75858,23.874116273511323,0.000128967,-0.1603680645015995
451.9380265,-214.8131869,397.6416402,24.058661638526956,0.00019035,-0.1361136990952249
452.9378894,-215.2821096,398.5247255,27.533550487144186,0.000247334,-0.1099513746914058
453.9377523,-215.7510748,399.4077877,24.304894560374336,0.000299082,-0.0816804001522226
454.9376152,-216.2201723,400.2907785,25.57116894071912,0.00034495,-0.0511398716412093
455.9374781,-216.6894921,401.1736491,23.574307953014706,0.000384586,-0.0182123335844238
456.937341,-217.1590536,402.0563893,26.777158781216034,0.000417982,0.017177014293339
457.9372038,-217.6286039,402.9391355,23.620207561461225,0.000445479,0.0550541528045615
458.9370667,-218.0978245,403.8220597,26.000083328994542,0.00046771,0.0953826032099561
459.9369296,-218.5663969,404.7053339,23.64570914404323,0.000485503,0.1380733063332689
460.9367925,-219.0340198,405.5891208,27.243075947644776,0.00049971,0.1829925074825335
461.9366554,-219.501035,406.473236,25.37306002114383,0.000511061,0.2299565083917717
462.9365183,-219.9686075,407.3570504,23.49937594976703,0.000520056,0.2787326811303046
463.9363812,-220.4379562,408.2399061,23.664806677561895,0.000526896,0.3290409399313908
464.9362441,-220.9103001,409.1211451,28.091227791874047,0.000531492,0.3805589589968383
465.936107,-221.3866243,410.0002354,24.830818355248503,0.000533565,0.4329264067409216
466.9359699,-221.8663811,410.8774724,23.283490083823594,0.000532746,0.485748455694645
467.9358327,-222.3484046,411.7534848,24.330063606927215,0.000528676,0.5386021275256637
468.9356956,-222.8315274,412.6289023,28.09996140125718,0.000521109,0.5910421988984567
469.9355585,-223.3145867,413.504352,23.817597881220365,0.000509955,0.6426070354629976
470.9354214,-223.7968879,414.3802088,24.623903661619682,0.000495278,0.6928249752430339
471.9352843,-224.278589,415.256388,24.46409635183136,0.000477266,0.7412202792978677
472.9351472,-224.7599383,416.1327562,27.11335142499867,0.000456187,0.7873211300614505
473.9350101,-225.2411843,417.0091799,23.429589618707297,0.000432301,0.8306655226847215
474.934873,-225.7225604,417.885534,25.83302540402238,0.000405829,0.8708079555370984
475.9347359,-226.204127,418.7617858,27.846599688193184,0.000376971,0.9073229222949588
476.9345988,-226.6858341,419.637962,25.854413562163796,0.000345977,0.93981043834996
477.9344617,-227.1676299,420.5140905,23.742383942319194,0.000313443,0.9679015691065443
478.9343245,-227.6494628,421.3901989,26.89185015856761,0.000280485,0.9912609909598508
479.9341874,-228.1312829,422.266314,27.78625677811736,0.000248398,1.009599524241684
480.9340503,-228.6130466,423.1424594,24.824981756804824,0.000217966,1.0226723218592637
481.9339132,-229.0947119,424.0186581,23.877539025377285,0.000188192,1.0302750153128684
482.9337761,-229.5762365,424.8949332,27.909759599496866,0.000155001,1.0322505045396808
483.933639,-230.0575825,425.7713054,24.835682009241776,0.000111234,1.0284900814640316
484.9335019,-230.5388315,426.6477303,22.937798039394956,4.77e-05,1.018934309688639
485.9333648,-231.0201976,427.5240917,25.21025196083277,-4.46e-05,1.0035726897375483
486.9332277,-231.5019017,428.4002696,24.23641635080436,-0.000171512,0.9824437218849962
487.9330906,-231.9841649,429.276144,24.30683420071877,-0.000333745,0.9556338333812942
488.9329534,-232.4671443,430.1516291,22.86354088147192,-0.000527183,0.923275020315824
489.9328163,-232.9506073,431.0268484,27.718269137221387,-0.000745001,0.885543487695383
490.9326792,-233.4341746,431.9020043,23.549274335616065,-0.000981795,0.8426573247237465
491.9325421,-233.9174666,432.7772992,24.30436341749692,-0.001236997,0.7948728374837265
492.932405,-234.4001062,433.6529345,25.52870280595694,-0.001516127,0.7424806848294958
493.9322679,-234.8819423,434.5289971,24.25606628186567,-0.001829244,0.6858091576771139
494.9321308,-235.3632318,435.4053684,26.204645561868464,-0.002187043,0.6252182484483798
495.9319937,-235.8442741,436.281908,24.077423389177223,-0.002596677,0.5610909751623328
496.9318566,-236.3253688,437.1584755,26.99807190272354,-0.003058657,0.493833314395959
497.9317195,-236.8067838,438.0349419,26.17930841512965,-0.003566763,0.4238680270795211
498.9315824,-237.2884479,438.9112965,26.706532228504862,-0.004110394,0.3516312266081135
499.9314452,-237.7700837,439.7876015,27.198866950899028,-0.004678282,0.2775703017843376
500.9313081,-238.2514108,440.6639197,24.84695218053691,-0.00526218,0.2021389487255381
501.931171,-238.7321487,441.5403141,24.942601958158505,-0.005858056,0.1257947966923006
502.9310339,-239.2122612,442.4168067,26.86259857572168,-0.006465187,0.0489949506396125
503.9308968,-239.6924723,443.2932916,23.273652390920667,-0.007083839,-0.0278073474367538
504.9307597,-240.1736541,444.1696382,22.978549321529588,-0.007712586,-0.1041655722379854
505.9306226,-240.6566786,445.0457158,26.495867929850554,-0.008347187,-0.1796455489971986
506.9304855,-241.1420704,445.921529,22.93103343842318,-0.008980815,-0.2538229852420225
507.9303484,-241.6242003,446.7994789,22.906618692412213,-0.009605292,-0.3262901808236758
508.9302113,-242.0921606,447.6840224,26.470350755367797,-0.010212905,-0.3966638888911031
509.9300741,-242.5348729,448.5796826,26.11430355656329,-0.010797669,-0.4645794873679348
510.929937,-242.9414699,449.4908984,25.378166863378823,-0.0113557,-0.5296908677354623
511.9297999,-243.3119089,450.4177795,22.864217196360173,-0.011885022,-0.5916742593677219
512.9296628,-243.6619396,451.3541199,27.053928832280203,-0.01238476,-0.6502295294775778
513.9295257,-244.0085607,452.2932138,23.91076761956157,-0.012854204,-0.7050812983768352
514.9293886,-244.3687669,453.2283571,25.816021901001143,-0.013292289,-0.75597848901591
515.9292515,-244.75071,454.1558899,25.61113427962468,-0.013697106,-0.8026941783107221
516.9291144,-245.1350454,455.0816191,25.942628076958623,-0.01406584,-0.8450254247462619
517.9289773,-245.4970995,456.0131861,26.02926090851683,-0.014395249,-0.8827911391348576
518.9288402,-245.812199,456.9582325,26.896087780931687,-0.014682271,-0.915831291851104
519.9287031,-246.0630826,457.9221963,26.62035226520227,-0.014925134,-0.9440054092809838
520.9285659,-246.2647659,458.9009213,25.98157805659763,-0.015124382,-0.9671916436968384
521.9284288,-246.4410471,459.8876408,26.99837579027036,-0.015283129,-0.9852865232202866
522.9282917,-246.6157249,460.8755876,26.220219499180104,-0.015406577,-0.99820239451292
523.9281546,-246.8080259,461.8591431,26.296609991478594,-0.015500443,-1.0058659180625995
524.9280175,-247.0116688,462.8390955,26.90874853987463,-0.015568708,-1.008216142527684
525.9278804,-247.2115294,463.8184537,25.640555912340947,-0.015612411,-1.005203583922118
526.9277433,-247.3924752,464.8002291,26.629834767854963,-0.015629962,-0.9967928513100116
