s,velocity,energy
3094.144545,26.577731,4.495443071
3094.882455,26.56475805,4.495443071
3095.620012,26.55204087,4.495443071
3096.357216,26.53933284,4.495443071
3097.094074,26.5268946,4.495443071
3097.830594,26.51473945,4.495443071
3098.566786,26.50288006,4.495443071
3099.302647,26.49102916,4.495443071
3100.038189,26.47948601,4.495443071
3100.773418,26.46826147,4.495443071
3101.508345,26.45736541,4.495443071
3102.242969,26.4464771,4.495443071
3102.977301,26.43592611,4.495443071
3103.711348,26.42571979,4.495443071
3104.445113,26.41552068,4.495443071
3105.178604,26.40567247,4.495443071
3105.911831,26.39617969,4.495443071
3106.644805,26.38704551,4.495443071
3107.377524,26.37791773,4.495443071
3108.110001,26.36915033,4.495443071
3108.842244,26.36074325,4.495443071
3109.574263,26.35269502,4.495443071
3110.306059,26.34465237,4.495443071
3111.037641,26.33696562,4.495443071
3111.76902,26.32963001,4.495443071
3112.500204,26.32263941,4.495443071
3113.231195,26.31565362,4.495443071
3113.962,26.30900529,4.495443071
3114.692631,26.3026852,4.495443071
3115.423085,26.29636944,4.495443071
3116.153373,26.29037157,4.495443071
3116.883503,26.28467965,4.495443071
3117.613483,26.27928051,4.495443071
3118.343314,26.27388505,4.495443071
3119.073002,26.26876823,4.495443071
3119.802555,26.26391464,4.495443071
3120.53198,26.25930821,4.495443071
3121.261277,26.2547049,4.495443071
3121.990453,26.25033237,4.495443071
3122.719514,26.24617389,4.495443071
3123.448459,26.24201823,4.495443071
3124.177294,26.23806016,4.495443071
3124.906024,26.23428342,4.495443071
3125.634653,26.23067207,4.495443071
3126.363183,26.22706319,4.495443071
3127.091616,26.22360426,4.495443071
3127.819958,26.22027994,4.495443071
3128.54821,26.21707522,4.495443071
3129.276373,26.2138727,4.495443071
3130.00445,26.21077491,4.495443071
3130.732443,26.20776698,4.495443071
3131.460355,26.20483431,4.495443071
3132.188186,26.20190366,4.495443071
3132.915937,26.19903384,4.495443071
3133.64361,26.19621054,4.495443071
3134.371204,26.19338921,4.495443071
3135.09872,26.19060028,4.495443071
3135.82616,26.18782987,4.495443071
3136.553523,26.18506421,4.495443071
3137.280809,26.18230048,4.495443071
3138.008018,26.17952781,4.495443071
3138.73515,26.17673257,4.495443071
3139.462202,26.17390112,4.495443071
3140.189177,26.17107168,4.495443071
3140.916071,26.16819236,4.495443071
3141.642883,26.16524946,4.495443071
3142.369614,26.16230867,4.495443071
3143.096261,26.1592905,4.495443071
3143.822822,26.15618115,4.495443071
3144.549293,26.15296673,4.495443071
3145.275675,26.1497546,4.495443071
3146.001965,26.14642341,4.495443071
3146.728158,26.14295925,4.495443071
3147.454251,26.13934826,4.495443071
3148.180244,26.13573986,4.495443071
3148.906132,26.13197081,4.495443071
3149.63191,26.12802759,4.495443071
3150.357579,26.12408721,4.495443071
3151.083134,26.11995929,4.495443071
3151.808568,26.11563101,4.495443071
3152.533876,26.11108993,4.495443071
3153.259058,26.10655213,4.495443071
3153.984108,26.10178965,4.495443071
3154.709019,26.09679152,4.495443071
3155.433791,26.09179699,4.495443071
3156.158417,26.08655652,4.495443071
3156.882891,26.08106098,4.495443071
3157.607205,26.07530233,4.495443071
3158.331359,26.06954781,4.495443071
3159.055346,26.06352313,4.495443071
3159.779158,26.05722289,4.495443071
3160.502787,26.050643,4.495443071
3161.226233,26.0440678,4.495443071
3161.949489,26.03721009,4.495443071
3162.672547,26.03006883,4.495443071
3163.395406,26.02293264,4.495443071
3164.118059,26.01551303,4.495443071
3164.840498,26.00781186,4.495443071
3165.562716,25.99983235,4.495443071
3166.284712,25.99185848,4.495443071
3167.006479,25.98361072,4.495443071
3167.728009,25.97509521,4.495443071
3168.449296,25.96631934,4.495443071
3169.170339,25.95754965,4.495443071
3169.891131,25.94852697,4.495443071
3170.611666,25.93926096,4.495443071
3171.331944,25.93000145,4.495443071
3172.051958,25.92050995,4.495443071
3172.771703,25.91079859,4.495443071
3173.491172,25.90087979,4.495443071
3174.210365,25.89096792,4.495443071
3174.929278,25.88086113,4.495443071
3175.647905,25.87057213,4.495443071
3176.366246,25.8602903,4.495443071
3177.084297,25.84983863,4.495443071
3177.802054,25.83922923,4.495443071
3178.519511,25.82847356,4.495443071
3179.23667,25.81772535,4.495443071
3179.953527,25.80684147,4.495443071
3180.670078,25.79583162,4.495443071
3181.386323,25.78482938,4.495443071
3182.10226,25.77370962,4.495443071
3182.817884,25.76247954,4.495443071
3183.533194,25.75114479,4.495443071
3184.248189,25.73981786,4.495443071
3184.962866,25.72839027,4.495443071
3185.677223,25.71686441,4.495443071
3186.391261,25.70534648,4.495443071
3187.104976,25.6937308,4.495443071
3187.818365,25.6820161,4.495443071
3188.531426,25.67019924,4.495443071
3189.244159,25.65839051,4.495443071
3189.956561,25.64647453,4.495443071
3190.668629,25.63444444,4.495443071
3191.380363,25.62242261,4.495443071
3192.09176,25.61027786,4.495443071
3192.802815,25.59799968,4.495443071
3193.513526,25.58557581,4.495443071
3194.223891,25.57316046,4.495443071
3194.933907,25.56058541,4.495443071
3195.64357,25.54783526,4.495443071
3196.352878,25.53509385,4.495443071
3197.061827,25.52216036,4.495443071
3197.77041,25.50901666,4.495443071
3198.478623,25.4956434,4.495443071
3199.186464,25.48227932,4.495443071
3199.893927,25.46866522,4.495443071
3200.601004,25.45478001,4.495443071
3201.307696,25.44090432,4.495443071
3202.013994,25.42673551,4.495443071
3202.71989,25.41225136,4.495443071
3203.425374,25.39742924,4.495443071
3204.130447,25.38261727,4.495443071
3204.835098,25.3674445,4.495443071
3205.539317,25.3518885,4.495443071
3206.243104,25.33634316,4.495443071
3206.946449,25.32039225,4.495443071
3207.649338,25.30401436,4.495443071
3208.351772,25.28764768,4.495443071
3209.05374,25.27083312,4.495443071
3209.755228,25.25355121,4.495443071
3210.456222,25.23578364,4.495443071
3211.156722,25.21802822,4.495443071
3211.856716,25.19977019,4.495443071
3212.556188,25.1809948,4.495443071
3213.255139,25.16223221,4.495443071
3213.953554,25.14293913,4.495443071
3214.651418,25.12310507,4.495443071
3215.348731,25.1032845,4.495443071
3216.045479,25.08291451,4.495443071
3216.741645,25.06198976,4.495443071
3217.437215,25.04050753,4.495443071
3218.132188,25.01903984,4.495443071
3218.82655,24.99701473,4.495443071
3219.520284,24.97443579,4.495443071
3220.213392,24.9518721,4.495443071
3220.905857,24.9287609,4.495443071
3221.597666,24.90511209,4.495443071
3222.288818,24.88147919,4.495443071
3222.979299,24.85732126,4.495443071
3223.669095,24.83265437,4.495443071
3224.358207,24.80800399,4.495443071
3225.046619,24.78286318,4.495443071
3225.734321,24.75725371,4.495443071
3226.421299,24.73119988,4.495443071
3227.107553,24.70516339,4.495443071
3227.793073,24.67870924,4.495443071
3228.477847,24.65186684,4.495443071
3229.161876,24.62504224,4.495443071
3229.84515,24.59786068,4.495443071
3230.52766,24.57035575,4.495443071
3231.209406,24.54286897,4.495443071
3231.890381,24.51509376,4.495443071
3232.570577,24.48706659,4.495443071
3233.249996,24.45905783,4.495443071
3233.92863,24.43083426,4.495443071
3234.606475,24.40243377,4.495443071
3235.283532,24.37405187,4.495443071
3235.959797,24.345531,4.495443071
3236.635267,24.31690913,4.495443071
3237.309942,24.28830592,4.495443071
3237.983821,24.259639,4.495443071
3238.656902,24.23094484,4.495443071
3239.329188,24.20226931,4.495443071
3240.000677,24.17360172,4.495443071
3240.67137,24.14497587,4.495443071
3241.341271,24.11642375,4.495443071
3242.010379,24.08789007,4.495443071
3242.678698,24.05946016,4.495443071
3243.34623,24.03116183,4.495443071
3244.012976,24.0028817,4.495443071
3244.07119,24.00042464,4.495443071
3244.081251,24,4.495443071
3244.081251,24,4.495443071
3244.142489,23.99741507,4.495443227
3244.26494,23.99224582,4.495444465
3244.509788,23.98190853,4.49544983
3244.679313,23.97475014,4.495455646
3244.772322,23.9708449,4.495459482
3244.958309,23.963035,4.495468327
3245.305586,23.94844919,4.495491045
3245.344882,23.94679848,4.495494126
3245.403819,23.94432261,4.495499078
3245.521679,23.93937115,4.49550948
3246.00968,23.91886464,4.495563616
3246.069471,23.91636806,4.495571634
3246.189041,23.91137507,4.495588239
3246.414545,23.90195712,4.495622717
3246.673705,23.89113152,4.495667585
3246.733426,23.88865462,4.495678891
3246.852857,23.88370098,4.495702126
3247.074997,23.87448601,4.495748726
3247.336962,23.86361698,4.495809479
3247.396615,23.8611416,4.495824375
3247.515908,23.85619112,4.495854847
3247.999455,23.83612,4.495992742
3248.059039,23.83366575,4.496011532
3248.178196,23.8287574,4.496049844
3248.39073,23.82000138,4.496121883
3248.661188,23.808857,4.496220573
3248.720704,23.80640425,4.496243558
3248.839724,23.80149903,4.496290315
3249.322164,23.78161136,4.496496487
3249.381612,23.77918089,4.49652397
3249.500495,23.77432009,4.496579775
3249.708465,23.76581574,4.496681516
3249.982386,23.75461246,4.496823677
3250.041766,23.75220512,4.496855957
3250.160515,23.74739059,4.496921414
3250.368822,23.73894395,4.49704064
3250.641862,23.72787052,4.497205568
3250.701175,23.72546464,4.497242948
3250.819791,23.72065316,4.497318659
3251.300595,23.70114554,4.497645585
3251.359842,23.69876359,4.497688365
3251.478324,23.69399982,4.49777493
3251.680222,23.68588113,4.497927146
3251.929716,23.67584692,4.498123568
3251.95859,23.67468554,4.498146899
3252.001896,23.67296039,4.498182271
3252.088502,23.66951009,4.498253581
3252.146083,23.66721597,4.498301596
3252.146083,23.66721597,4.498301596
3252.159679,23.66679709,4.498315489
3252.186869,23.66614774,4.498349189
3252.214058,23.6658311,4.498395152
3252.25286,23.66589511,4.498482371
3252.291661,23.6665721,4.4985949
3252.35712,23.66908307,4.498842176
3252.443151,23.6749633,4.499276688
3252.570267,23.68889756,4.50014584
3252.616181,23.69544459,4.500526188
3252.628373,23.69734352,4.500634335
3252.65276,23.70125207,4.500855596
3252.770433,23.72316902,4.502061942
3252.927709,23.76018616,4.504030945
3253.276549,23.87194114,4.509828827
3253.289921,23.87704953,4.51009131
3253.316672,23.88737909,4.510622021
3253.37455,23.91047865,4.511808674
3253.454616,23.94410033,4.513536348
3253.598527,24.00924777,4.516889833
3253.88764,24.15742319,4.524567751
3253.943789,24.18878213,4.526201933
3253.95778,24.19675031,4.526617619
3253.985771,24.21278956,4.527454885
3254.045015,24.247375,4.529263862
3254.126574,24.29637873,4.531835419
3254.272175,24.38772855,4.536656159
3254.562222,24.58354472,4.547110171
3254.577084,24.59406224,4.547675837
3254.577084,24.59406224,4.547675837
3254.621566,24.62553545,4.549363178
3254.648276,24.64437587,4.550372608
3254.701736,24.68194567,4.552385612
3254.755277,24.71927851,4.554387022
3254.808899,24.75636611,4.556376971
3254.862601,24.79321372,4.558355504
3255.025012,24.90288319,4.564253333
3255.312158,25.09049253,4.574374939
3255.34919,25.1140675,4.575649416
3255.423322,25.16100921,4.578188458
3255.56094,25.24683212,4.582837566
3255.732629,25.35155549,4.588523077
3256.015152,25.51842828,4.597612123
3256.054152,25.54089603,4.598838309
3256.132219,25.58562607,4.601280839
3256.273159,25.66515754,4.605630556
3256.448562,25.7619886,4.61093847
3256.729555,25.91233077,4.619206754
3256.770745,25.93384069,4.620392071
3256.853195,25.97665611,4.622752854
3257.001419,26.05243728,4.626938311
3257.185642,26.14454119,4.632037602
3257.454459,26.27494166,4.639281084
3257.497976,26.29555621,4.640429222
3257.585079,26.33658154,4.642715615
3258.019032,26.53417362,4.653769772
3258.189019,26.60856749,4.657950834
3258.234672,26.6282281,4.659057108
3258.326046,26.667348,4.661259852
3258.493364,26.73780531,4.665234898
3258.701077,26.82320642,4.670066827
3258.932483,26.91573685,4.67531984
3258.980945,26.93473224,4.676400064
3259.077936,26.97251912,4.678550538
3259.251105,27.03885356,4.682333602
3259.465457,27.11900513,4.686918555
3259.684139,27.19860859,4.691487803
3259.854453,27.25851293,4.694941748
3260.195815,27.37612235,4.701741364
3260.443489,27.45843991,4.706523707
3260.623614,27.51621188,4.709893668
3260.984605,27.62953734,4.716523969
3261.20977,27.69778175,4.72053677
3261.396982,27.7526065,4.723773707
3261.772131,27.86008959,4.730140168
3261.982431,27.91829697,4.733605896
3262.17527,27.9699147,4.736692161
3262.561647,28.07106809,4.742761139
3262.760967,28.12150411,4.745803633
3262.96002,28.1701822,4.748756479
3263.358801,28.26552884,4.754561929
3263.544915,28.30856107,4.757196999
3263.781259,28.36129026,4.760442352
3264.254804,28.46419286,4.76680522
3264.333895,28.48084837,4.767840942
3264.73057,28.56059823,4.772837018
3265.127787,28.63873236,4.777752057
3265.366817,28.68359983,4.780596591
3265.845607,28.77116303,4.786176544
3265.925546,28.78533636,4.787085406
3266.326286,28.85322106,4.791473898
3266.727487,28.91973221,4.795793218
3266.885736,28.94496292,4.797445593
3267.202507,28.99461738,4.800709655
3267.237409,29,4.80106477
3267.237409,29,4.80106477
3267.23753,29.00001833,4.80106477
3267.237609,29.00003026,4.80106477
3267.237609,29.00003026,4.80106477
3267.237637,29.00003444,4.80106477
3267.237637,29.00003444,4.80106477
3267.237665,29.00003865,4.80106477
3267.237721,29.00004704,4.80106477
3267.237836,29.00006406,4.80106477
3267.238078,29.00009938,4.80106477
3267.238632,29.00017697,4.80106477
3267.239186,29.00025025,4.80106477
3267.239741,29.00031941,4.80106477
3267.240295,29.00038463,4.80106477
3267.240849,29.0004461,4.80106477
3267.241523,29.00051597,4.80106477
3267.242196,29.00058083,4.80106477
3267.24287,29.00064096,4.80106477
3267.243543,29.0006966,4.80106477
3267.244217,29.00074801,4.80106477
3267.245085,29.00080837,4.80106477
3267.245952,29.00086255,4.80106477
3267.24682,29.00091098,4.80106477
3267.247862,29.00096217,4.80106477
3267.248905,29.00100628,4.80106477
3267.249948,29.0010439,4.80106477
3267.251263,29.00108295,4.80106477
3267.252577,29.00111351,4.80106477
3267.254195,29.0011408,4.80106477
3267.255813,29.00115803,4.80106477
3267.25743,29.00116645,4.80106477
3267.259748,29.00116547,4.80106477
3267.262065,29.00115139,4.80106477
3267.265596,29.0011101,4.80106477
3267.270375,29.00102539,4.80106477
3267.275153,29.000917,4.80106477
3267.279931,29.00079269,4.80106477
3267.284709,29.00065767,4.80106477
3267.289487,29.00051546,4.80106477
3267.294265,29.00036839,4.80106477
3267.300326,29.0001773,4.80106477
3267.306387,28.99998295,4.80106477
3267.312448,28.99978664,4.80106477
3267.320184,28.99953446,4.80106477
3267.327919,28.99928123,4.80106477
3267.33758,28.99896424,4.80106477
3267.34724,28.99864685,4.80106477
3267.359618,28.99823994,4.80106477
3267.371996,28.99783293,4.80106477
3267.388997,28.99727388,4.80106477
3267.405996,28.99671482,4.80106477
3267.431841,28.99586487,4.80106477
3267.464249,28.9947991,4.80106477
3267.511623,28.9932411,4.80106477
3267.532376,28.99255861,4.80106477
3267.636124,28.98917662,4.80106477
3267.843598,28.98241312,4.80106477
3268.193018,28.97102167,4.80106477
3268.337354,28.966316,4.80106477
3269.058394,28.943016,4.80106477
3269.141323,28.94033618,4.80106477
3269.555756,28.9270658,4.80106477
3269.944769,28.91460896,4.80106477
3270.747245,28.88915113,4.80106477
3271.549015,28.86371278,4.80106477
3272.350085,28.83854206,4.80106477
3273.150464,28.81364578,4.80106477
3273.95016,28.78903253,4.80106477
3274.74918,28.76471275,4.80106477
3275.547524,28.74041149,4.80106477
3276.345203,28.71641615,4.80106477
3277.142223,28.69274094,4.80106477
3277.938595,28.66940198,4.80106477
3278.734329,28.64641674,4.80106477
3279.529425,28.62344891,4.80106477
3280.323893,28.60085369,4.80106477
3281.117745,28.57865041,4.80106477
3281.910991,28.55685899,4.80106477
3282.703643,28.53549942,4.80106477
3283.495703,28.51415598,4.80106477
3284.287183,28.49326431,4.80106477
3285.078095,28.47284359,4.80106477
3285.868454,28.45291229,4.80106477
3286.658273,28.43348774,4.80106477
3287.447553,28.41407779,4.80106477
3288.236308,28.39519068,4.80106477
3289.024554,28.37684026,4.80106477
3289.812305,28.35903851,4.80106477
3290.599577,28.34179506,4.80106477
3291.38637,28.32456449,4.80106477
3292.172701,28.30789952,4.80106477
3292.958584,28.29180422,4.80106477
3293.744037,28.27627997,4.80106477
3294.529058,28.26076727,4.80106477
3295.313664,28.24582422,4.80106477
3296.097871,28.23144585,4.80106477
3296.881694,28.21762431,4.80106477
3297.665148,28.20434866,4.80106477
3298.448234,28.19108285,4.80106477
3299.230966,28.17834918,4.80106477
3300.013358,28.16613058,4.80106477
3300.795425,28.15440743,4.80106477
3301.577179,28.14315757,4.80106477
3302.358621,28.131916,4.80106477
3303.139764,28.12112342,4.80106477
3303.920618,28.11075309,4.80106477
3304.701195,28.10077668,4.80106477
3305.481495,28.09080762,4.80106477
3306.261529,28.08120282,4.80106477
3307.041305,28.0719311,4.80106477
3307.820831,28.06296058,4.80106477
3308.600116,28.05425885,4.80106477
3309.37916,28.04556353,4.80106477
3310.157968,28.03710437,4.80106477
3310.936547,28.02884881,4.80106477
3311.714902,28.02076465,4.80106477
3312.493032,28.01268647,4.80106477
3313.270942,28.00474822,4.80106477
3314.048634,27.99691933,4.80106477
3314.826111,27.98917019,4.80106477
3315.603374,27.98147253,4.80106477
3316.380423,27.97378059,4.80106477
3317.15726,27.96611317,4.80106477
3317.933883,27.95844483,4.80106477
3318.710293,27.95075172,4.80106477
3319.486489,27.94306435,4.80106477
3320.262471,27.93533026,4.80106477
3321.038236,27.92752955,4.80106477
3321.813781,27.91964447,4.80106477
3322.589105,27.91165953,4.80106477
